actor_id,population,year,datasource_id
BR RIO,6211223,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SMM,10232,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR STA,41325,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SIO,45059,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SFI,38961,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SGO,896744,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SDB,36573,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SJM,440962,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JDU,7070,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SVO,22080,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SRL,104029,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LTO,7750,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SPC,17729,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SQR,89559,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SDC,80596,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SIJ,21352,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SMD,15206,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR TAG,31086,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR TER,165123,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR TDM,10302,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR TRS,78346,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR VLA,68088,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR VEI,10207,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR VAS,33976,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR VRA,261563,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AMT,34687,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ADF,4351,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AGU,32072,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ASP,7369,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AGL,17930,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ASB,7177,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ASO,2780,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AGD,37680,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ALY,6141,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AFN,4445,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LTR,3451,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR APO,16818,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AWE,3841,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AMO,17301,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AVF,3915,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AMH,27255,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ACV,4808,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AVD,2885,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AME,237240,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ABI,33019,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ACP,5870,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AMP,68008,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ANI,4589,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AAN,59783,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AGT,24022,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ANH,5674,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AHS,4023,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR API,32569,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ADW,4086,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR APA,24585,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ARM,21522,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ARU,200124,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ASR,32443,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AMY,5420,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR NDU,6885,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR RPY,2330,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AQA,242228,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ARR,130866,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AIX,2044,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AEV,8130,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AEY,3577,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AEL,10130,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ARH,7602,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ANG,51456,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AUJ,86678,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ASY,1842,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AIF,101409,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ABA,158647,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AFM,13692,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AVY,4483,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AVV,11263,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AVA,92805,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BBT,27260,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BLB,3887,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BLS,9596,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BNA,9969,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BWA,3531,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BSA,5640,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BIR,31595,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BBO,34346,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BCH,5179,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BVO,6876,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BAT,122485,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BRH,32092,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BRI,316473,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BTS,21503,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BTA,58402,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BAU,379146,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BEB,76373,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BAB,2606,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BCP,11607,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BTG,64188,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BLA,7319,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BII,118979,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BBR,29683,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BSU,12978,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BOC,11259,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BOF,10460,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BTV,61081,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BJO,22006,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BSD,3555,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BOX,907,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BRE,4715,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BBM,14226,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BBY,2713,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BOT,145155,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BPA,176811,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BRN,5356,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BEG,2565,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BDW,25201,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BOS,23898,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BUR,20250,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BTM,17210,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BUZ,4356,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR KBP,4299,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CRU,47011,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CAP,96202,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CCP,31564,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CCO,17101,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CFL,16654,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR KBU,3712,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CIE,95032,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR KIU,5466,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CJM,92689,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CJI,28515,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CJO,9133,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CJU,23830,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CAM,5954,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CPS,1139047,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CLP,77632,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CJD,46974,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CVU,4888,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CNI,12289,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CSQ,4931,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CMT,29449,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CDU,2889,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CNR,6283,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CBN,46337,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CLT,22866,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CPI,50068,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CGU,134873,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CIU,386984,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR KRD,11345,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CSN,28083,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CIQ,2799,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CHO,19977,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CDV,115791,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR KUA,7003,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CED,12618,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CQR,21469,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CQO,44695,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CLE,19048,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CHQ,15535,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CTA,6982,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CNA,18486,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CLB,6629,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CHL,28101,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CCS,15232,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CRS,24514,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR KOS,5400,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR RNL,4280,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CTY,4195,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CSP,59773,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CMM,8719,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR COA,274413,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CVH,33281,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR KPA,9272,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR UZL,2108,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CZI,74961,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CUO,112476,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CUH,22110,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR DCO,31756,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR DID,393237,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR DRS,1620,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR DVD,11158,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR DAA,8759,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR DSC,24510,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR DCP,2207,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR DUO,8096,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR DRA,45474,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR DTI,12328,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR DUT,9471,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR EHA,6205,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ELO,13069,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR EFU,17699,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ELI,3138,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR EUB,2323,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR EDA,250691,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR EGU,66970,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR EIS,3014,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ECH,19566,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ESP,39816,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ETV,4157,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR EOS,9417,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ETN,2703,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR EPT,7924,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR FTU,16641,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR FPO,71186,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR FPE,5942,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR FEW,1656,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR FVA,179198,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR FCA,1487,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR FEL,2733,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR FPS,12958,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR FLE,3851,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR FRC,352536,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR FTO,165139,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR FRO,144849,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GMI,2763,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GLA,6380,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GCA,42110,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GVG,3252,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GPX,4702,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GSO,10312,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GTU,10232,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GLO,4138,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GUC,11239,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GAB,5512,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GIR,39279,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GPC,21711,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GPI,17071,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GAR,18606,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GRI,7441,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GAI,10350,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GIO,1968,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GAT,6427,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GRE,31043,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GAM,31236,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GTA,118044,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GEI,15013,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GRB,37498,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GUJ,287634,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GUS,1291771,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GTR,7320,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GZO,4246,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR HLA,9125,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR HLR,15094,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR HTL,236641,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR YGA,10437,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ICI,6131,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IAS,8010,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR YBE,32178,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IBR,11690,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IRM,6385,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ING,60033,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IBU,75605,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ICM,7819,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IEP,7619,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IDT,23106,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IGV,26212,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR YGT,10605,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IGP,29115,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IBE,34934,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ICD,13419,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ISA,25549,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IDU,255748,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR INA,5090,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IDY,4035,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR INL,3615,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ISU,13712,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IEO,36459,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IPE,6831,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IGW,6761,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IRG,4046,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PUA,14454,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IPS,21967,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR RAP,6867,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR YRU,7085,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IAB,17983,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IAI,25180,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IJB,16989,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR YJU,3618,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ITH,112476,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR YTO,3422,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ISR,158522,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IIG,157790,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IAV,89728,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IEV,232297,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IAA,72022,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ILT,4306,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ILS,39493,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IOG,14085,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IUI,13659,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR YAU,3979,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IQU,369275,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IRR,44438,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR III,15528,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IIA,121590,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IAT,19070,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IAP,16148,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR YRP,5779,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IOB,8046,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ITU,168240,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IPV,70616,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IVA,37571,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JBD,6221,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JBC,71821,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JCE,240275,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JCZ,7613,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JPI,16097,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JGN,59347,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JLS,48776,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JBE,6397,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JDI,118045,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JPS,45282,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JRI,37535,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JAU,133497,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JER,3863,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JOP,12815,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JRH,4371,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JBF,36633,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JMT,4254,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JMR,3056,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JUN,443221,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JRO,20448,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JQU,17154,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JQB,27404,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LHA,5083,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LPU,26261,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LAV,9689,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LVS,7171,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LEM,98161,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LPA,66505,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LMR,291869,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LII,7014,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LIN,74779,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LRA,84855,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LOU,1950,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LOA,51847,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LUC,20061,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LLI,2372,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LAN,12265,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LZI,4701,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LEO,3981,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LTC,2661,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MTU,16829,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
