LOCODE,wikidata_id,distance
ITELM,Q30025534,0.23532240340883684
ITETR,Q30025542,1.1095981326180833
ITZSR,Q30025543,0.4490158508676738
ITZHY,Q30025549,1.063251650437693
ITEVR,Q30025551,0.697920193698489
ITESO,Q30025553,1.92636522975387
ITEER,Q30025554,1.6770887788605189
ITER2,Q30025557,0.6353974117864807
ITZIB,Q30025564,0.2813251894670804
ITESN,Q30025569,1.6647923331072945
ITFBC,Q30025581,0.9316528907929097
ITFAB,Q8711,9.193900474348467e-08
ITFSU,Q30025586,0.8760785062811096
ITZIF,Q30025589,1.3327593416922225
ITFAA,Q30025594,
ITFRN,Q30025613,0.6387074321417213
ITFAO,Q30025624,0.7985048923138469
ITFFP,Q30025628,0.9754951792113734
ITFGD,Q30025630,0.7714012732295972
ITFIS,Q30025631,0.9479356404545194
ITFRV,Q30025632,0.7127267004754402
ITZJB,Q30025634,1.2576734197549255
ITFVI,Q30025636,1.1651377396180858
ITQNO,Q30025639,1.7527973817511695
ITFSG,Q30025648,0.8415873905802165
ITZAX,Q30025651,0.6438055405653196
ITFAU,Q30025653,1.2210109719354436
ITFVV,Q30025659,1.6559612772215604
ITFAV,Q30025660,0.5375614035077608
ITVRF,Q30025661,0.47102056779300994
ITFLT,Q30025664,0.552398287577411
ITZIG,Q42304276,0.3952237985932157
ITPPR,Q30025665,0.9352642797996763
ITAL2,Q30025668,0.21075291701962895
ITZIH,Q30025672,0.17673637559121386
ITFTL,Q30025674,0.5138169355416465
ITFNI,Q30025675,1.1062750869760403
ITFFL,Q30025676,0.5969001033237878
ITFEN,Q30025679,2.4816800451842176
ITERR,Q30025682,1.95627819314305
ITFRR,Q13362,
ITZXF,Q30025686,0.2877795861938765
ITAFE,Q30025687,1.351335555782589
ITTFO,Q30025692,0.7365511406574924
ITFIA,Q30025693,1.5650761549153658
ITNO6,Q30025697,0.5388321739653136
ITFUL,Q10794,6.589634741551576e-08
ITFDZ,Q30025702,
ITFSC,Q30025705,0.9854391022768393
ITFSL,Q30025707,1.0571009154049902
ITFSE,Q30025708,0.6057115378415143
ITFAC,Q30025709,0.6069883047039751
ITZII,Q30025712,1.510463003857572
ITFIL,Q30025716,1.8556496795941295
ITZIR,Q30025722,1.0818849688618564
ITZIU,Q30025727,0.269432571520878
ITFNL,Q30025729,0.8802054168730922
ITFIN,Q30025731,0.7891453275808393
ITFNZ,Q30025736,1.0332978123504173
ITFIC,Q30025740,1.1017591882846278
ITFUG,Q30025741,0.6458544325511999
ITFIU,Q30025744,
ITFCO,Q33673009,1.2511503449047676
ITFVZ,Q30025749,0.9316020025670867
IT7GZ,Q30025750,0.9329874891594548
ITZIX,Q30025755,0.2953906208107077
ITFLS,Q30025756,1.3139883526275606
ITFOG,Q13464,
ITFNS,Q55904,1.1971397851022108
ITFGZ,Q30025763,0.8392069464270098
ITFVF,Q30025766,0.663568709343088
ITFLI,Q30025769,0.5845782525113352
ITFLN,Q30025770,0.4625895503892167
ITFOL,Q30025771,1.711830314403405
ITFND,Q30025775,1.2401593394264427
ITOND,Q30025776,0.6774576592615202
ITFNN,Q30025777,0.41749361685536096
ITFOV,Q30025780,0.36433866375193197
ITZBQ,Q30025783,0.7790588948180305
ITFTA,Q30025784,2.5575087055834027
ITFTN,Q30025788,0.49438691179475763
ITFTV,Q30025789,0.3598211915020786
ITFTI,Q30025791,0.7102411910248113
ITFVO,Q30025795,2.084898228702486
ITFZO,Q30025796,0.08509265769823114
ITZIE,Q30025802,0.2912578342808829
ITFDG,Q30025804,1.5021444574260487
ITFAI,Q30025811,0.9326408103487304
ITFRD,Q30025812,0.969105581454707
ITFML,Q30025816,0.6610649011063611
ITFOM,Q30025818,0.9584175148478596
IT8WV,Q30025819,0.6560329436082329
ITFMR,Q30025820,0.780898088265836
ITFGL,Q30025822,0.8108597119416535
ITZIL,Q30025823,1.2407560701444804
ITFNC,Q30025825,0.72431355139156
ITFCE,Q30025830,0.9285724478256876
ITZIT,Q30025833,0.6110342182460113
ITZJA,Q30025834,0.5459037653570146
ITFDM,Q30025835,1.6740777470127515
ITFBZ,Q30025842,0.8908583372597415
ITFOD,Q30025844,2.3490113376206714
ITFDO,Q30025849,0.5937057159468381
ITFXO,Q30025851,0.4006139583116185
ITFOS,Q30025853,1.213027930865486
ITFOZ,Q30025854,0.39535283506653757
ITFR9,Q30025857,0.8286683569308462
ITFME,Q30025862,0.5541151323153505
ITZWV,Q30025863,1.5753395632530944
ITFBS,Q30025864,2.0052272437884318
ITFDA,Q30025867,0.4814263528393575
ITFFT,Q30025868,1.6250643386014594
ITFRS,Q30025869,0.4142845197226178
ITZID,Q30025872,1.2107793957950115
ITZCB,Q30025874,0.5937646562183799
ITFSQ,Q30025876,0.3849136274772089
ITFSN,Q30025886,0.7080292954930408
ITFRP,Q30025890,0.9304625848792684
ITFRT,Q30025891,1.3505322655442324
ITFTM,Q30025892,1.1851251406251122
ITTTM,Q30025893,0.785664260600037
ITFTT,Q30025895,0.1909674980096349
ITFN4,Q30025897,2.7668842699062677
ITIGV,Q30025900,0.6263573142511313
ITFR2,Q30025903,0.612197682414611
ITFOT,Q30025906,0.4754718529733467
ITTOI,Q30025911,2.1138918548375973
ITFRU,Q30025912,0.6697586517061362
ITFUM,Q30025917,0.9485287176297237
ITFRC,Q30025920,1.2929170880871648
ITFUI,Q30025922,0.7758202622445575
ITFUR,Q30025924,1.399349717400954
ITTAI,Q30025930,0.6205386834034236
ITGBO,Q30025931,0.8966602398501362
ITGMA,Q30025932,0.8513497559257909
ITGPD,Q30025934,0.8559991939524142
ITGAE,Q30025937,1.8832458970738903
ITGGI,Q30025939,0.5513773839417191
ITGGM,Q30025940,1.3964059086724372
ITGAG,Q30025941,1.0105878370888695
ITGXC,Q30025943,0.7945567426476127
ITGDX,Q30025945,1.1275445756295377
ITGRI,Q30025948,1.9468577334528199
ITOL2,Q30025951,0.054333005283375695
ITGIS,Q30025952,0.36474272868139135
ITGTN,Q30025954,0.8883354385725633
IT2GT,Q30025955,1.5052636314855334
ITGTG,Q30025958,0.6555981583115351
ITGTE,Q30025961,0.9681141849448002
ITGLE,Q30025963,0.4583525219895366
ITGLW,Q30025964,0.3388457727119448
ITZJG,Q30025966,1.1620264256145847
ITGAL,Q30025972,0.9217744905650123
ITGBI,Q30025982,0.29937504467870213
ITGBL,Q30025984,0.9291724898012064
ITGBT,Q30025986,1.6341522653459077
ITGAM,Q30025987,1.4898570147132981
ITZAK,Q30025988,0.6604178386714384
ITGND,Q30025991,1.2865867159899382
ITGDS,Q30025992,0.9666990804046313
ITGRB,Q30025997,1.0938457193626367
ITGMT,Q30025998,0.7545257517402882
ITGDV,Q30025999,1.9337564634016495
ITGAR,Q30026001,0.92363106131169
ITGAS,Q30026002,1.4694275161334986
ITGGO,Q30026006,0.6819105815662279
ITGLC,Q30026007,2.259491380504293
ITGAA,Q30026008,1.3429537436216916
ITGSO,Q30026013,1.1038280614034506
ITGCO,Q30026014,0.8388530628003836
ITGTA,Q30026015,0.4280904118110802
ITGVR,Q30026017,0.692610914199183
ITGAV,Q30026018,
ITGRE,Q30026020,0.8484924325922849
ITGSR,Q30026022,1.1047562352396076
ITZKI,Q30026023,0.3884094529356043
ITGAZ,Q30026024,1.5137472694518979
ITGZI,Q30026025,1.5119404091699253
ITGED,Q30026027,0.738776664319191
ITGZZ,Q30026028,1.0389651026085032
ITGEA,Q39971,7.398572318150484e-08
ITZJW,Q30026030,2.9056228858520647
ITGMI,Q30026031,0.8079743535858096
ITZJJ,Q30026033,0.3775884943643429
IT8CR,Q30026034,0.48358119431200774
ITGNL,Q30026035,1.1925366689452421
ITGDL,Q30026040,1.8587926493794806
ITGDR,Q30026041,0.9167801817830863
ITGLO,Q30026043,0.37766501207047376
ITGAC,Q30026044,0.6301946224294565
ITGEG,Q30026051,0.13874157398057266
ITGNA,Q30026054,1.2078353012554495
ITGHI,Q30026063,3.771790604218668
ITGHM,Q30026064,0.3101599042689233
ITOO5,Q30026068,0.5556010307332004
ITGSB,Q30026069,3.5387444621606905
ITGLG,Q30026070,0.5489691197153603
ITVG4,Q30026071,0.06516813908126987
ITGDU,Q30026074,0.45833109612581746
ITZJU,Q30026076,0.703061566861313
ITGIR,Q30026081,0.8710679524647906
ITGVA,Q30026084,1.243750947448197
ITGRM,Q30026085,0.6957824580951768
ITGI2,Q30026086,0.5785167783840812
ITGVP,Q30026089,1.8542282274130393
ITGIN,Q30026096,0.9043810890518985
ITGDC,Q30026101,2.656497966100613
ITGIT,Q30026104,0.9612581857738586
ITZJL,Q30026105,0.7652652438039393
ITZBU,Q30026106,0.7862890171732118
ITGVZ,Q30026109,0.373990766873906
ITGIF,Q30026113,1.3588521124288062
ITZJQ,Q30026114,0.4534276224862723
ITGIU,Q72125,0.4065109121836265
IT2CG,Q30026120,1.3709198008172048
ITGUI,Q33675952,1.6312510775498772
ITGUN,Q30026122,0.9083470221814295
ITGU9,Q30026123,1.4880668704895637
ITZKD,Q30026124,0.5281560462364053
ITGSA,Q30026126,1.9820549023295144
ITGPL,Q30026129,0.5658192529888487
ITCTZ,Q30026131,0.6746903420868006
ITGOI,Q30026137,0.436610765284893
ITGEC,Q30026138,2.2266493238698613
ITGAI,Q30026139,0.5394767541509552
ITGCC,Q30026147,0.2308833046302042
ITGDN,Q30026154,1.6104574377750602
ITGOM,Q30026156,0.8954756515163164
ITGGE,Q30026158,1.408890703460577
ITGGZ,Q30026159,0.508287253819211
ITGZA,Q6596,
ITGLM,Q30026163,0.9878179822160559
ITIOR,Q30026165,0.9588439406921521
ITGOE,Q30026167,0.2628209152777072
ITGOO,Q30026170,0.32233731577392144
ITGSL,Q30026174,0.2946958538877299
ITGTL,Q30026177,1.0602233903901095
ITGVN,Q30026178,0.9808688946107964
ITGLV,Q30026182,1.3826300058897916
ITFFI,Q30026184,3.6572081853592726
ITGNO,Q30026188,0.7094362013426034
ITZBJ,Q30026189,0.6160715055283434
ITGRN,Q30026193,1.5688653790119194
ITGEU,Q30026194,1.3622669172630804
ITZJX,Q30026196,1.254220561865727
ITZJR,Q30026197,0.6011158456527399
ITGTT,Q30026199,1.2138801329935545
ITGZR,Q30026200,1.363184722042162
ITGRA,Q30026202,1.0368324581615123
ITGOZ,Q30026221,1.3859081161546185
ITGDA,Q30026224,0.45067525175437095
ITGSG,Q30026226,0.9478920668773353
ITGGN,Q30026227,0.2083685336847234
ITGNV,Q30026231,1.0000363857221943
ITGZC,Q30026232,2.3232394417794473
ITGZM,Q30026234,0.9397431186929005
ITGRO,Q30026238,0.9120760908709044
ITGTR,Q30026239,0.1916634285956149
ITGRC,Q30026240,1.4068594109642423
ITGPP,Q30026241,1.9217870433483721
ITOOT,Q30026243,0.7162339943263123
ITGTF,Q30026245,0.5406835052290493
ITGRT,Q30026246,0.519031667723892
ITZBW,Q30026247,2.178748320733414
ITGTM,Q30026248,1.4493880987872174
ITG2Z,Q30026249,2.1629905686123685
ITGGT,Q30026250,0.39638594620644757
ITGVV,Q30026254,0.7097366356569508
ITGR6,Q30026255,0.6235528590248911
ITGMD,Q30026257,0.7065349318757466
ITGNP,Q30026258,0.4659728842943707
ITGRU,Q30026260,4.829342240647282
ITUMO,Q30026261,0.6429564290433837
ITGMO,Q30026263,0.41611004851045286
ITGU2,Q30026264,0.15992514407923117
ITGCT,Q30026266,1.4686206495156684
ITGTD,Q30026267,0.5801590859607192
ITGLT,Q30026268,0.4752355350165667
ITZAY,Q30026274,1.2378741400549096
ITGUO,Q30026277,0.21047706724294601
ITGUA,Q30026283,
ITZJI,Q30026286,0.8130522189315625
ITGUD,Q55042,0.9721467269519898
ITGP2,Q30026292,1.8243536060697583
ITGSF,Q30026297,1.4571096092697446
ITGUR,Q30026299,1.2125368294757075
ITGUB,Q30026318,0.5208012744796505
ITGVS,Q30026319,1.029577651372102
ITGUG,Q30026320,0.47675423741001677
ITGUZ,Q30026321,0.6012035849002477
ITGMC,Q30026322,0.8522131165279763
ITGUL,Q30026323,1.0904880158474948
ITZKC,Q30026326,1.7217252129777896
ITGSS,Q30026327,0.5602360122072749
ITZBM,Q30026328,1.7860923432861744
ITIDO,Q30026330,1.8445741165960765
ITJLO,Q30026331,0.41083897081403725
ITILA,Q30026333,1.171766593999131
ITIMP,Q13318,1.6717769400924773
ITIPA,Q30026341,0.37434444842665826
ITIZO,Q30026342,0.3253430018803194
ITINC,Q30026343,1.1261718447773748
ITINO,Q30026345,0.7365181910491452
ITZKU,Q30026347,2.6531646746805064
ITIVG,Q30026352,1.2733588758360657
ITIVO,Q30026355,0.2996531426065591
ITIZA,Q30026356,1.4995508774852764
ITISH,Q30026361,0.5235952656493349
ITICH,Q30026365,0.4842053409084944
ITIEO,Q30026367,0.981584786868409
IT2AT,Q30026372,1.0735075322268854
ITIDC,Q30026374,0.6390232114416532
ITZKQ,Q30026378,0.49530575189925924
ITIDS,Q30026381,0.7158818189799427
ITIDF,Q30026382,1.0104031332558776
ITZKR,Q30026386,0.9800387445754678
ITIRZ,Q30026388,2.724503227090156
ITISV,Q30026391,1.090351063032317
ITBTS,Q30026399,1.122264130751542
ITISR,Q30026402,0.35628020516278414
ITIOE,Q30026409,
ITITR,Q30026413,0.8267392480101551
ITIVR,Q30026421,0.7458291320946339
ITIZN,Q30026422,0.6229433658215544
ITJZU,Q30026427,1.0659124028108924
ITJES,Q30026428,0.9892925928360282
ITZLX,Q30026431,1.751881290674983
ITLCS,Q30026436,1.5209437007079265
ITLGA,Q30026437,0.5717132957537523
ITLAM,Q30026438,
ITLBO,Q30026443,1.4369688318592222
ITLCR,Q30026446,0.7751951552450054
ITLAE,Q30026447,1.0882536829016882
ITLAC,Q30026449,0.4230249628420989
ITLAD,Q30026452,2.0469109631620888
ITLGC,Q30026458,0.9981160911203711
ITLAG,Q30026460,1.3008392447815127
ITLST,Q30026462,1.5206784506848972
ITLTE,Q30026466,0.7614240720063467
ITLVE,Q30026471,1.8226354395495814
ITLJT,Q30026472,1.2955917225052767
ITLLO,Q30026473,1.7140915185533674
ITLBG,Q30026478,1.0888154355129644
ITLMP,Q30026482,0.8887002254019681
ITLMO,Q30026483,2.9194219818041547
ITZLR,Q30026486,0.7134716507729838
ITLCI,Q30026487,0.8900825415091309
ITLND,Q30026488,0.5465507947666107
ITLDO,Q30026490,1.5233814719420418
ITGHO,Q30026491,0.2739836237744816
ITLZT,Q30026497,1.6510797939253994
ITLA2,Q30026500,0.2979344498222165
ITLAQ,Q3476,2.5159111578912343
ITLMX,Q30026506,1.6108010406073838
ITZLT,Q30026514,2.1274737467650806
ITLAA,Q30026519,1.4210763040593026
ITLT3,Q30026520,1.349221634014838
ITLAT,Q30026522,0.17045253841324967
ITLSN,Q30026523,
ITLAI,Q30026525,0.8861704932575946
ITL8A,Q30026532,0.5256683143034807
ITUAO,Q30026534,1.4186596369373838
ITLAW,Q30026539,1.7747418828628556
ITLVG,Q30026540,0.5982783252195982
ITVPZ,Q30026541,0.9475791578124635
ITNEV,Q30026544,0.7411269241912591
ITLAV,Q30026547,1.0532211275625771
ITLZE,Q30026549,1.8485825909177693
ITZLP,Q30026550,0.6046941924797266
ITLFF,Q30026551,1.3869806160110274
ITLGI,Q30026554,0.8837208521628753
ITLAO,Q30026555,1.160342959038838
ITLGR,Q30026558,1.0157974916115626
ITLVI,Q30026561,0.6077888227958214
ITLDN,Q30026562,1.8334677289448837
ITLNZ,Q30026564,1.4037057936092825
ITENL,Q30026569,0.2927387549916978
ITVC5,Q30026572,0.7698647104690318
ITLSS,Q30026574,2.7900737231542285
ITLTI,Q30026577,1.3351436400769854
ITLP4,Q30026584,0.1503107882103247
ITLTR,Q30026590,0.7534768471879876
ITLER,Q30026594,1.1121283333139556
ITLSE,Q30026597,1.5107331961463595
ITLSG,Q30026599,0.25179807032160867
ITLES,Q30026601,0.6583587337687186
ITLSM,Q30026602,0.594281852106543
ITLS2,Q30026604,0.6035984099951173
ITLEO,Q30026606,0.9467166697894553
ITZIV,Q30026621,0.6482867917553997
ITLZZ,Q30026626,1.2038179108121863
ITLIC,Q30026631,0.6404085227104375
ITLIR,Q30026638,0.9923915888983379
ITLG4,Q30026639,0.5644638241965364
ITLSD,Q30026642,3.6980127340536204
ITLIG,Q30026643,0.6200810098526227
ITLMN,Q30026648,0.1745491014155626
ITLMT,Q30026649,1.1944666181382846
ITLMB,Q30026652,
ITLCM,Q30026655,0.7034836940310145
ITLLS,Q30026663,1.081618777085823
ITLN3,Q30026664,1.5728595902997178
ITLIP,Q30026665,1.9657581642105297
ITLIS,Q30026668,0.4981265464496006
ITL3O,Q30026670,0.6646957214412459
ITQLV,Q30026674,0.4641192395491966
ITLIV,Q6761,5.3873276354460475e-08
ITZHT,Q30026679,0.4396250972264843
ITLVV,Q30026680,1.8052927792192368
ITLZ2,Q30026681,0.7434731417985789
ITLIZ,Q30026682,1.5029775607511537
ITLIB,Q30026683,1.0430075008430624
ITLOA,Q30026684,0.8577352959633798
ITLTZ,Q30026688,1.0162292761769953
ITLVO,Q30026689,2.7594102456668037
ITZRN,Q30026692,1.0820045035298038
ITRR5,Q33690727,0.9701980009187677
ITLVC,Q30026696,1.4578906197563426
ITLOG,Q30026699,0.5372896339485123
ITLPS,Q30026702,0.8334947536069451
ITLMG,Q30026703,2.7570241329412974
ITLMZ,Q30026704,2.0217170008548186
ITEXO,Q30026709,1.0725270900766
ITLPP,Q30026711,1.3773721190287738
ITLOP,Q30026712,0.8876994834042468
ITLFI,Q30026715,1.505898094781001
ITL6E,Q30026717,0.867030678816747
ITLGE,Q30026718,1.2823895264343403
ITGHN,Q30026719,0.7301362978778788
ITLNG,Q30026723,1.3564793730628217
ITLNI,Q30026728,0.2750074643953769
ITLO7,Q30026730,1.3188699711141973
ITLRG,Q30026731,2.87758328527567
ITLZG,Q30026733,1.6182978497716545
ITLRE,Q30026734,1.3997784443583794
ITLRT,Q124110,0.9803003289684817
ITLA7,Q30026737,0.34146999157725866
ITLC4,Q30026738,0.6572207986492506
ITLPO,Q30026739,0.4803426747434696
ITLOO,Q30026745,0.4263322286135652
ITLOZ,Q30026747,1.1674297373158122
ITL3Z,Q30026748,1.2901917382679118
ITLCD,Q30026750,0.9550587010644853
ITLZL,Q30026751,0.5437571842312128
ITLU7,Q30026752,0.2720940481515049
ITLUB,Q30026753,0.7239631166208317
ITLUC,Q30026755,0.7777886220031318
ITLDV,Q30026768,
ITLUO,Q30026771,0.45165556453674904
ITLUL,Q33691662,0.48745762529573466
ITLZN,Q30026772,0.27315217895473126
ITLNN,Q30026776,0.8106615910586535
ITLGL,Q30026777,1.297460217371179
ITLGS,Q30026779,0.8109188707918731
ITLBS,Q30026784,8.087296773263395
ITLMR,Q30026785,1.8469380639707296
ITLUA,Q30026788,1.8224065278714896
ITUAS,Q30026789,0.7664527420156115
ITLCA,Q30026791,1.3771175930924064
ITLUS,Q30026798,2.0611636705301692
ITLU4,Q30026804,0.5678992406349499
ITZ7G,Q30026807,1.130122236975403
ITLZA,Q30026808,2.0764310060198183
ITZMP,Q30026809,0.4078946690508222
ITADI,Q30026813,0.7368335698000641
ITMC8,Q30026818,0.20136708646629564
ITMCA,Q13135,2.485598689939132
ITMFE,Q30026821,0.7688875657002349
ITMAC,Q30026822,0.9102915630863667
ITDIO,Q30026824,1.415296458667115
ITMCM,Q30026825,0.4848368481754515
ITMLI,Q30026828,0.2852697945144345
ITMAD,Q30026830,1.3960978495482101
ITADO,Q30026831,0.033244511135072485
ITAGG,Q30026839,0.8029959312413016
ITMA2,Q30026842,1.3368681739459896
ITMA7,Q30026846,0.39671506568273773
ITNOU,Q30026848,2.9971238231685198
ITGDT,Q30026849,1.7460223223026492
ITMGY,Q30027098,1.7911436717878426
ITM2S,Q30027101,0.18882708623700822
ITLCZ,Q30027105,1.3252802881496184
ITZOM,Q30027108,1.4922925242039577
ITMGN,Q30027110,0.497596769150327
ITZOW,Q30027113,2.4226640761324774
ITMVV,Q30027120,1.416662939115345
ITAI7,Q30027122,1.9403002999861687
ITIOI,Q30027123,0.6455282758583711
ITMJO,Q30027127,0.6069386236399302
ITALG,Q30027129,1.1727682872002942
ITMB2,Q30027130,0.23975590714309908
ITCFF,Q30027142,1.2027009793340153
ITMAL,Q30027143,0.9181570345258787
ITMA5,Q30027144,0.7579955720254867
ITMAT,Q30027152,0.7150345608523756
ITBR3,Q30027154,1.528252339723174
ITMMD,Q30027162,1.311144729063682
ITIAO,Q30027164,0.6124823281260049
ITMA3,Q30027168,0.07515219957318602
ITMLL,Q30027171,2.4557832919739
ITZMV,Q30027174,0.3517116882710019
ITMBR,Q30027175,0.1785416206092441
ITMRB,Q30027177,
ITMFR,Q30027178,0.3453204158627864
ITNNM,Q30027181,1.4609463176073378
ITMIO,Q30027185,1.752284803424453
ITMZ9,Q30027186,0.9289998212403882
ITMAP,Q30027188,1.3243157137718717
ITMAU,Q30027189,0.5200964485688021
ITMZN,Q30027195,0.7564629709338063
ITMPL,Q30027196,2.1580166164906855
ITMAR,Q30027201,0.3124182548166053
ITM3R,Q30027202,0.5240822331371195
ITVDM,Q30027204,1.5122470785488058
ITMAJ,Q30027207,0.3524283004324037
ITZOG,Q30027211,1.0405743266243805
ITTEA,Q30027218,1.7784165129552563
ITZKV,Q30027219,0.6220243507490372
ITUKQ,Q30027222,0.9306224374907545
ITMRH,Q30027228,0.7409840079050029
ITMAM,Q30027232,0.5062578727870554
ITMRC,Q30027234,2.708710112217989
ITC9M,Q30027238,0.6039477504684053
ITPVV,Q30027239,0.46198705686781844
ITZNR,Q30027241,1.2394996647264973
ITMIP,Q30027243,1.406388848831328
ITT9R,Q30027245,0.847530984593711
ITMDW,Q30027248,0.608613591139034
ITMMV,Q30027251,1.096974327564547
ITMG7,Q30027259,0.5167078086023801
ITMRI,Q30027260,1.0787656214784287
ITMD4,Q30027261,0.23964856968093354
ITMR9,Q30027266,0.8400123180158813
ITNAL,Q30027268,2.0808894784804997
ITMMI,Q30027269,0.5642881221677133
ITMML,Q30027271,0.5596199400512516
ITMNE,Q30027273,0.8904027238824985
ITANE,Q30027276,0.5395489660831956
ITMRT,Q30027279,1.0894035235197337
ITMRD,Q30027280,0.8907968288726911
ITMRA,Q30027283,0.30951559834141334
ITRTA,Q30027290,0.6216023684515591
ITZOD,Q30027291,0.28074526737302824
ITTLO,Q30027293,1.5793393852206723
ITMRW,Q30027294,5.344052754741907
ITMGP,Q30027296,1.6069542094142664
ITMTF,Q30027299,0.5660658854687499
ITEGO,Q30027301,0.614000769200419
ITMTS,Q30027303,0.43619180259452284
ITMI5,Q30027307,0.8761556284715895
ITMRU,Q30027311,0.8874095758127579
ITARG,Q30027313,0.5406027315074827
ITMRR,Q30027314,1.1705947801148726
ITM9Z,Q30027319,0.7515356878176837
ITMSE,Q30027324,1.1055814843452325
ITMA9,Q30027325,0.9156745242702803
ITML2,Q30027327,0.8866277078433421
ITMT3,Q30027328,1.0429593424908647
ITASE,Q30027332,1.0469695641012522
ITV5B,Q30027333,0.8771005505127579
ITDIP,Q30027335,0.20286638369164608
ITSUP,Q30027337,1.396493760754034
ITMVC,Q30027341,0.5713697668507803
ITMF4,Q30027344,0.830994394345246
ITMLU,Q30027348,3.4356296898939647
ITMM2,Q30027349,0.819540939504868
ITZOC,Q30027350,1.0351254502298208
ITMFS,Q30027351,3.1884958508497925
ITMSZ,Q30027355,0.9538187476290693
ITEAN,Q30027358,1.3992811538393228
ITZBR,Q30027371,1.066458233946872
ITMHI,Q30027372,0.8902680761276196
ITMTQ,Q30027375,0.3760045014632282
ITMZ2,Q30027386,0.7335610749936152
ITMDV,Q30027388,0.9158876438888917
ITMED,Q30027395,0.6609015667567333
ITMPV,Q30027396,0.4495383380751298
ITDLO,Q30027400,1.2580676602588656
ITDLE,Q30027401,1.476644317620298
ITDLL,Q30027403,0.3773430050934673
ITZKG,Q30027405,2.114147089144821
ITMDO,Q30027407,
ITMVT,Q30027410,1.498094976331906
ITMQL,Q30027413,0.6068808170338796
ITMAA,Q30027414,0.28814761733427213
ITLDA,Q30027417,0.7005757623564124
ITMLG,Q30027422,1.024003058850281
ITMEI,Q30027424,0.6807946882583701
ITZMX,Q30027427,0.8030767567661627
ITME8,Q30027432,0.8146226857331778
ITMPS,Q30027435,3.1277035256175147
ITMPG,Q30027443,1.0088715715410754
ITMFI,Q30027453,2.3121102043371824
ITMEO,Q30027456,0.3841113100756835
ITMEN,Q131605,0.7890742134190871
ITERA,Q30027459,1.309472004185955
ITMCS,Q30027465,1.105512215960886
ITME7,Q30027467,1.4450716895527207
ITMGO,Q30027470,1.1169216371203619
ITMTB,Q30027471,0.8621076802335742
ITOGR,Q30027472,0.7723883893241407
ITMGZ,Q30027473,3.202529751245063
ITLRA,Q30027476,0.9210962723157212
ITMIN,Q30027477,0.2726020679142614
ITZBV,Q30027481,0.5908945340139257
ITMZ3,Q30027483,0.24142232053390192
ITMEE,Q30027484,0.4943901170193397
ITXMS,Q30027485,0.2479128308716847
ITZND,Q30027488,1.1543088720063284
ITMTH,Q30027489,1.6828690265162585
ITMZG,Q30027491,0.628787336327556
ITMBI,Q30027493,0.7840568943335604
ITOT3,Q30027497,0.49550773834566963
ITZXN,Q30027500,0.994040449565755
ITMZ4,Q30027505,0.22332123636705997
ITZOR,Q30027509,0.6006415670906322
ITM4E,Q30027512,0.9371894665010665
ITGML,Q30027520,1.0930816366419647
ITZNN,Q30027526,2.962887195636224
ITMV9,Q30027536,1.1831361057483398
ITMSO,Q30027538,
ITML6,Q30027539,1.6846145756677644
ITMN8,Q30027542,0.581538640710415
ITMBE,Q30027544,7.413061971112007
ITMM9,Q30027548,0.4042995343630171
ITMN2,Q30027549,0.8610897393951408
ITMTU,Q30027551,1.4789854279798313
ITMBN,Q30027555,1.9192092452615739
ITMBF,Q30027558,1.397830816655409
ITMMT,Q30027559,0.5942124995030648
ITZVF,Q30027562,0.9925697008501512
ITMIR,Q30027565,1.3890536438981558
ITZNJ,Q30027567,0.3625305867406895
ITMIS,Q30027570,1.1741827804601088
ITZNF,Q30027573,0.4765537689888921
ITZNI,Q30027574,0.24542983965431459
ITMII,Q30027576,1.2792239488137334
ITMSG,Q30027577,1.5830508995652715
ITMI9,Q30027582,0.9635871438976048
ITMOD,Q279,
ITMSQ,Q30027585,1.0844046416997126
ITMUO,Q30027590,0.1109246574784609
ITZNW,Q30027594,1.2085901381869804
ITMOG,Q30027598,0.9992737223946359
ITMG2,Q30027601,0.8578094853028223
ITMOI,Q30027603,
ITODB,Q30027608,0.9316861977945878
ITMR8,Q30027609,0.159143326795652
ITOTI,Q30027619,1.1718847182446146
ITZNU,Q30027629,0.6693369819713758
ITZNP,Q30027630,1.2942509217976645
ITMMF,Q30027634,0.05965880615821381
ITMB5,Q30027635,0.9117667494094676
ITMMM,Q30027637,1.0318631496817259
ITOAL,Q30027643,0.6531065257564365
ITMVG,Q30027649,0.4039346262017217
ITMNS,Q30027652,1.6150250664067214
ITMT4,Q30027653,0.9582347297155852
ITMON,Q30027654,0.10166532960752372
ITMV2,Q30027655,0.3134387560288579
ITMO7,Q30027663,0.8959782002311274
ITMNV,Q30027664,0.8919016106086912
ITZIO,Q30027665,0.5548697685687168
ITMVI,Q20188,6.476239492500762e-08
ITODG,Q30027669,0.7529468457786888
ITNSG,Q30027671,1.7336807796312723
ITMNF,Q30027673,
ITNFO,Q30027674,0.12191787130130445
ITMTW,Q30027678,0.3987203526970366
ITMGD,Q30027684,1.4034520750925603
ITNNO,Q30027686,1.1496290035314307
ITOGD,Q30027687,0.8042391692719386
ITMO3,Q30027688,0.5864136763267235
ITMR7,Q30027692,0.5859561149866946
ITZLV,Q30027696,0.8751526715912872
ITONS,Q30027699,1.191845306478052
ITMFA,Q30027703,0.9092684225630443
