actor_id,year,population,datasource_id
TK,1965,1896,UN_DESA_PD:WorldPopulation:v2022
TK,1966,1896,UN_DESA_PD:WorldPopulation:v2022
TK,1967,1868,UN_DESA_PD:WorldPopulation:v2022
TK,1968,1819,UN_DESA_PD:WorldPopulation:v2022
TK,1969,1769,UN_DESA_PD:WorldPopulation:v2022
TK,1970,1714,UN_DESA_PD:WorldPopulation:v2022
TK,1971,1659,UN_DESA_PD:WorldPopulation:v2022
TK,1972,1628,UN_DESA_PD:WorldPopulation:v2022
TK,1973,1625,UN_DESA_PD:WorldPopulation:v2022
TK,1974,1625,UN_DESA_PD:WorldPopulation:v2022
TK,1975,1622,UN_DESA_PD:WorldPopulation:v2022
TK,1976,1626,UN_DESA_PD:WorldPopulation:v2022
TK,1977,1637,UN_DESA_PD:WorldPopulation:v2022
TK,1978,1645,UN_DESA_PD:WorldPopulation:v2022
TK,1979,1649,UN_DESA_PD:WorldPopulation:v2022
TK,1980,1647,UN_DESA_PD:WorldPopulation:v2022
TK,1981,1641,UN_DESA_PD:WorldPopulation:v2022
TK,1982,1640,UN_DESA_PD:WorldPopulation:v2022
TK,1983,1663,UN_DESA_PD:WorldPopulation:v2022
TK,1984,1704,UN_DESA_PD:WorldPopulation:v2022
TK,1985,1739,UN_DESA_PD:WorldPopulation:v2022
TK,1986,1759,UN_DESA_PD:WorldPopulation:v2022
TK,1987,1749,UN_DESA_PD:WorldPopulation:v2022
TK,1988,1719,UN_DESA_PD:WorldPopulation:v2022
TK,1989,1692,UN_DESA_PD:WorldPopulation:v2022
TK,1990,1669,UN_DESA_PD:WorldPopulation:v2022
TK,1991,1657,UN_DESA_PD:WorldPopulation:v2022
TK,1992,1652,UN_DESA_PD:WorldPopulation:v2022
TK,1993,1645,UN_DESA_PD:WorldPopulation:v2022
TK,1994,1639,UN_DESA_PD:WorldPopulation:v2022
TK,1995,1632,UN_DESA_PD:WorldPopulation:v2022
TK,1996,1626,UN_DESA_PD:WorldPopulation:v2022
TK,1997,1628,UN_DESA_PD:WorldPopulation:v2022
TK,1998,1637,UN_DESA_PD:WorldPopulation:v2022
TK,1999,1649,UN_DESA_PD:WorldPopulation:v2022
TK,2000,1666,UN_DESA_PD:WorldPopulation:v2022
TK,2001,1679,UN_DESA_PD:WorldPopulation:v2022
TK,2002,1652,UN_DESA_PD:WorldPopulation:v2022
TK,2003,1585,UN_DESA_PD:WorldPopulation:v2022
TK,2004,1509,UN_DESA_PD:WorldPopulation:v2022
TK,2005,1429,UN_DESA_PD:WorldPopulation:v2022
TK,2006,1365,UN_DESA_PD:WorldPopulation:v2022
TK,2007,1343,UN_DESA_PD:WorldPopulation:v2022
TK,2008,1348,UN_DESA_PD:WorldPopulation:v2022
TK,2009,1356,UN_DESA_PD:WorldPopulation:v2022
TK,2010,1367,UN_DESA_PD:WorldPopulation:v2022
TK,2011,1382,UN_DESA_PD:WorldPopulation:v2022
TK,2012,1440,UN_DESA_PD:WorldPopulation:v2022
TK,2013,1502,UN_DESA_PD:WorldPopulation:v2022
TK,2014,1495,UN_DESA_PD:WorldPopulation:v2022
TK,2015,1455,UN_DESA_PD:WorldPopulation:v2022
TK,2016,1427,UN_DESA_PD:WorldPopulation:v2022
TK,2017,1486,UN_DESA_PD:WorldPopulation:v2022
TK,2018,1621,UN_DESA_PD:WorldPopulation:v2022
TK,2019,1752,UN_DESA_PD:WorldPopulation:v2022
TK,2020,1827,UN_DESA_PD:WorldPopulation:v2022
TK,2021,1849,UN_DESA_PD:WorldPopulation:v2022
TK,2022,1871,UN_DESA_PD:WorldPopulation:v2022
TL,1950,414792,UN_DESA_PD:WorldPopulation:v2022
TL,1951,418331,UN_DESA_PD:WorldPopulation:v2022
TL,1952,422538,UN_DESA_PD:WorldPopulation:v2022
TL,1953,427161,UN_DESA_PD:WorldPopulation:v2022
TL,1954,432129,UN_DESA_PD:WorldPopulation:v2022
TL,1955,437426,UN_DESA_PD:WorldPopulation:v2022
TL,1956,443039,UN_DESA_PD:WorldPopulation:v2022
TL,1957,448960,UN_DESA_PD:WorldPopulation:v2022
TL,1958,455176,UN_DESA_PD:WorldPopulation:v2022
TL,1959,461697,UN_DESA_PD:WorldPopulation:v2022
TL,1960,468573,UN_DESA_PD:WorldPopulation:v2022
TL,1961,475797,UN_DESA_PD:WorldPopulation:v2022
TL,1962,483324,UN_DESA_PD:WorldPopulation:v2022
TL,1963,491117,UN_DESA_PD:WorldPopulation:v2022
TL,1964,499136,UN_DESA_PD:WorldPopulation:v2022
TL,1965,507477,UN_DESA_PD:WorldPopulation:v2022
TL,1966,516197,UN_DESA_PD:WorldPopulation:v2022
TL,1967,525274,UN_DESA_PD:WorldPopulation:v2022
TL,1968,534649,UN_DESA_PD:WorldPopulation:v2022
TL,1969,544242,UN_DESA_PD:WorldPopulation:v2022
TL,1970,554021,UN_DESA_PD:WorldPopulation:v2022
TL,1971,563953,UN_DESA_PD:WorldPopulation:v2022
TL,1972,574014,UN_DESA_PD:WorldPopulation:v2022
TL,1973,584036,UN_DESA_PD:WorldPopulation:v2022
TL,1974,592277,UN_DESA_PD:WorldPopulation:v2022
TL,1975,600126,UN_DESA_PD:WorldPopulation:v2022
TL,1976,609651,UN_DESA_PD:WorldPopulation:v2022
TL,1977,619308,UN_DESA_PD:WorldPopulation:v2022
TL,1978,627671,UN_DESA_PD:WorldPopulation:v2022
TL,1979,634549,UN_DESA_PD:WorldPopulation:v2022
TL,1980,642224,UN_DESA_PD:WorldPopulation:v2022
TL,1981,649251,UN_DESA_PD:WorldPopulation:v2022
TL,1982,655112,UN_DESA_PD:WorldPopulation:v2022
TL,1983,662412,UN_DESA_PD:WorldPopulation:v2022
TL,1984,671373,UN_DESA_PD:WorldPopulation:v2022
TL,1985,682109,UN_DESA_PD:WorldPopulation:v2022
TL,1986,694251,UN_DESA_PD:WorldPopulation:v2022
TL,1987,707762,UN_DESA_PD:WorldPopulation:v2022
TL,1988,722690,UN_DESA_PD:WorldPopulation:v2022
TL,1989,739735,UN_DESA_PD:WorldPopulation:v2022
TL,1990,758106,UN_DESA_PD:WorldPopulation:v2022
TL,1991,772656,UN_DESA_PD:WorldPopulation:v2022
TL,1992,783705,UN_DESA_PD:WorldPopulation:v2022
TL,1993,795180,UN_DESA_PD:WorldPopulation:v2022
TL,1994,807115,UN_DESA_PD:WorldPopulation:v2022
TL,1995,819226,UN_DESA_PD:WorldPopulation:v2022
TL,1996,831269,UN_DESA_PD:WorldPopulation:v2022
TL,1997,843341,UN_DESA_PD:WorldPopulation:v2022
TL,1998,855410,UN_DESA_PD:WorldPopulation:v2022
TL,1999,866649,UN_DESA_PD:WorldPopulation:v2022
TL,2000,878360,UN_DESA_PD:WorldPopulation:v2022
TL,2001,893001,UN_DESA_PD:WorldPopulation:v2022
TL,2002,909639,UN_DESA_PD:WorldPopulation:v2022
TL,2003,926722,UN_DESA_PD:WorldPopulation:v2022
TL,2004,945989,UN_DESA_PD:WorldPopulation:v2022
TL,2005,969314,UN_DESA_PD:WorldPopulation:v2022
TL,2006,994565,UN_DESA_PD:WorldPopulation:v2022
TL,2007,1019362,UN_DESA_PD:WorldPopulation:v2022
TL,2008,1043076,UN_DESA_PD:WorldPopulation:v2022
TL,2009,1065540,UN_DESA_PD:WorldPopulation:v2022
TL,2010,1088487,UN_DESA_PD:WorldPopulation:v2022
TL,2011,1112976,UN_DESA_PD:WorldPopulation:v2022
TL,2012,1137676,UN_DESA_PD:WorldPopulation:v2022
TL,2013,1161555,UN_DESA_PD:WorldPopulation:v2022
TL,2014,1184830,UN_DESA_PD:WorldPopulation:v2022
TL,2015,1205813,UN_DESA_PD:WorldPopulation:v2022
TL,2016,1224562,UN_DESA_PD:WorldPopulation:v2022
TL,2017,1243235,UN_DESA_PD:WorldPopulation:v2022
TL,2018,1261846,UN_DESA_PD:WorldPopulation:v2022
TL,2019,1280438,UN_DESA_PD:WorldPopulation:v2022
TL,2020,1299995,UN_DESA_PD:WorldPopulation:v2022
TL,2021,1320942,UN_DESA_PD:WorldPopulation:v2022
TL,2022,1341296,UN_DESA_PD:WorldPopulation:v2022
TM,1950,1214096,UN_DESA_PD:WorldPopulation:v2022
TM,1951,1237242,UN_DESA_PD:WorldPopulation:v2022
TM,1952,1263426,UN_DESA_PD:WorldPopulation:v2022
TM,1953,1293173,UN_DESA_PD:WorldPopulation:v2022
TM,1954,1326518,UN_DESA_PD:WorldPopulation:v2022
TM,1955,1363507,UN_DESA_PD:WorldPopulation:v2022
TM,1956,1404217,UN_DESA_PD:WorldPopulation:v2022
TM,1957,1448679,UN_DESA_PD:WorldPopulation:v2022
TM,1958,1496703,UN_DESA_PD:WorldPopulation:v2022
TM,1959,1547947,UN_DESA_PD:WorldPopulation:v2022
TM,1960,1602052,UN_DESA_PD:WorldPopulation:v2022
TM,1961,1658569,UN_DESA_PD:WorldPopulation:v2022
TM,1962,1716868,UN_DESA_PD:WorldPopulation:v2022
TM,1963,1776387,UN_DESA_PD:WorldPopulation:v2022
TM,1964,1836622,UN_DESA_PD:WorldPopulation:v2022
TM,1965,1897095,UN_DESA_PD:WorldPopulation:v2022
TM,1966,1957557,UN_DESA_PD:WorldPopulation:v2022
TM,1967,2018025,UN_DESA_PD:WorldPopulation:v2022
TM,1968,2078581,UN_DESA_PD:WorldPopulation:v2022
TM,1969,2139557,UN_DESA_PD:WorldPopulation:v2022
TM,1970,2201432,UN_DESA_PD:WorldPopulation:v2022
TM,1971,2264434,UN_DESA_PD:WorldPopulation:v2022
TM,1972,2328374,UN_DESA_PD:WorldPopulation:v2022
TM,1973,2393324,UN_DESA_PD:WorldPopulation:v2022
TM,1974,2459325,UN_DESA_PD:WorldPopulation:v2022
TM,1975,2525761,UN_DESA_PD:WorldPopulation:v2022
TM,1976,2592280,UN_DESA_PD:WorldPopulation:v2022
TM,1977,2659019,UN_DESA_PD:WorldPopulation:v2022
TM,1978,2726327,UN_DESA_PD:WorldPopulation:v2022
TM,1979,2794393,UN_DESA_PD:WorldPopulation:v2022
TM,1980,2862904,UN_DESA_PD:WorldPopulation:v2022
TM,1981,2932934,UN_DESA_PD:WorldPopulation:v2022
TM,1982,3005973,UN_DESA_PD:WorldPopulation:v2022
TM,1983,3082203,UN_DESA_PD:WorldPopulation:v2022
TM,1984,3162165,UN_DESA_PD:WorldPopulation:v2022
TM,1985,3246887,UN_DESA_PD:WorldPopulation:v2022
TM,1986,3336773,UN_DESA_PD:WorldPopulation:v2022
TM,1987,3430501,UN_DESA_PD:WorldPopulation:v2022
TM,1988,3525110,UN_DESA_PD:WorldPopulation:v2022
TM,1989,3621304,UN_DESA_PD:WorldPopulation:v2022
TM,1990,3720279,UN_DESA_PD:WorldPopulation:v2022
TM,1991,3821782,UN_DESA_PD:WorldPopulation:v2022
TM,1992,3926370,UN_DESA_PD:WorldPopulation:v2022
TM,1993,4031699,UN_DESA_PD:WorldPopulation:v2022
TM,1994,4133037,UN_DESA_PD:WorldPopulation:v2022
TM,1995,4226623,UN_DESA_PD:WorldPopulation:v2022
TM,1996,4301093,UN_DESA_PD:WorldPopulation:v2022
TM,1997,4363673,UN_DESA_PD:WorldPopulation:v2022
TM,1998,4431518,UN_DESA_PD:WorldPopulation:v2022
TM,1999,4501080,UN_DESA_PD:WorldPopulation:v2022
TM,2000,4569132,UN_DESA_PD:WorldPopulation:v2022
TM,2001,4635094,UN_DESA_PD:WorldPopulation:v2022
TM,2002,4698969,UN_DESA_PD:WorldPopulation:v2022
TM,2003,4758988,UN_DESA_PD:WorldPopulation:v2022
TM,2004,4819792,UN_DESA_PD:WorldPopulation:v2022
TM,2005,4885775,UN_DESA_PD:WorldPopulation:v2022
TM,2006,4954029,UN_DESA_PD:WorldPopulation:v2022
TM,2007,5024894,UN_DESA_PD:WorldPopulation:v2022
TM,2008,5100083,UN_DESA_PD:WorldPopulation:v2022
TM,2009,5180957,UN_DESA_PD:WorldPopulation:v2022
TM,2010,5267970,UN_DESA_PD:WorldPopulation:v2022
TM,2011,5360812,UN_DESA_PD:WorldPopulation:v2022
TM,2012,5458682,UN_DESA_PD:WorldPopulation:v2022
TM,2013,5560095,UN_DESA_PD:WorldPopulation:v2022
TM,2014,5663152,UN_DESA_PD:WorldPopulation:v2022
TM,2015,5766432,UN_DESA_PD:WorldPopulation:v2022
TM,2016,5868562,UN_DESA_PD:WorldPopulation:v2022
TM,2017,5968383,UN_DESA_PD:WorldPopulation:v2022
TM,2018,6065066,UN_DESA_PD:WorldPopulation:v2022
TM,2019,6158420,UN_DESA_PD:WorldPopulation:v2022
TM,2020,6250438,UN_DESA_PD:WorldPopulation:v2022
TM,2021,6341855,UN_DESA_PD:WorldPopulation:v2022
TM,2022,6430771,UN_DESA_PD:WorldPopulation:v2022
TN,1950,3606288,UN_DESA_PD:WorldPopulation:v2022
TN,1951,3673778,UN_DESA_PD:WorldPopulation:v2022
TN,1952,3744373,UN_DESA_PD:WorldPopulation:v2022
TN,1953,3818148,UN_DESA_PD:WorldPopulation:v2022
TN,1954,3894777,UN_DESA_PD:WorldPopulation:v2022
TN,1955,3975544,UN_DESA_PD:WorldPopulation:v2022
TN,1956,4046368,UN_DESA_PD:WorldPopulation:v2022
TN,1957,4091649,UN_DESA_PD:WorldPopulation:v2022
TN,1958,4123891,UN_DESA_PD:WorldPopulation:v2022
TN,1959,4157893,UN_DESA_PD:WorldPopulation:v2022
TN,1960,4195467,UN_DESA_PD:WorldPopulation:v2022
TN,1961,4236387,UN_DESA_PD:WorldPopulation:v2022
TN,1962,4281744,UN_DESA_PD:WorldPopulation:v2022
TN,1963,4332926,UN_DESA_PD:WorldPopulation:v2022
TN,1964,4389418,UN_DESA_PD:WorldPopulation:v2022
TN,1965,4457282,UN_DESA_PD:WorldPopulation:v2022
TN,1966,4548972,UN_DESA_PD:WorldPopulation:v2022
TN,1967,4661272,UN_DESA_PD:WorldPopulation:v2022
TN,1968,4785004,UN_DESA_PD:WorldPopulation:v2022
TN,1969,4915162,UN_DESA_PD:WorldPopulation:v2022
TN,1970,5047404,UN_DESA_PD:WorldPopulation:v2022
TN,1971,5182040,UN_DESA_PD:WorldPopulation:v2022
TN,1972,5320148,UN_DESA_PD:WorldPopulation:v2022
TN,1973,5463650,UN_DESA_PD:WorldPopulation:v2022
TN,1974,5613116,UN_DESA_PD:WorldPopulation:v2022
TN,1975,5769074,UN_DESA_PD:WorldPopulation:v2022
TN,1976,5929998,UN_DESA_PD:WorldPopulation:v2022
TN,1977,6092769,UN_DESA_PD:WorldPopulation:v2022
TN,1978,6254876,UN_DESA_PD:WorldPopulation:v2022
TN,1979,6416191,UN_DESA_PD:WorldPopulation:v2022
TN,1980,6578156,UN_DESA_PD:WorldPopulation:v2022
TN,1981,6744050,UN_DESA_PD:WorldPopulation:v2022
TN,1982,6914964,UN_DESA_PD:WorldPopulation:v2022
TN,1983,7091271,UN_DESA_PD:WorldPopulation:v2022
TN,1984,7279157,UN_DESA_PD:WorldPopulation:v2022
TN,1985,7476092,UN_DESA_PD:WorldPopulation:v2022
TN,1986,7675500,UN_DESA_PD:WorldPopulation:v2022
TN,1987,7874303,UN_DESA_PD:WorldPopulation:v2022
TN,1988,8068789,UN_DESA_PD:WorldPopulation:v2022
TN,1989,8256396,UN_DESA_PD:WorldPopulation:v2022
TN,1990,8440024,UN_DESA_PD:WorldPopulation:v2022
TN,1991,8622853,UN_DESA_PD:WorldPopulation:v2022
TN,1992,8802540,UN_DESA_PD:WorldPopulation:v2022
TN,1993,8977173,UN_DESA_PD:WorldPopulation:v2022
TN,1994,9143142,UN_DESA_PD:WorldPopulation:v2022
TN,1995,9294102,UN_DESA_PD:WorldPopulation:v2022
TN,1996,9430550,UN_DESA_PD:WorldPopulation:v2022
TN,1997,9557948,UN_DESA_PD:WorldPopulation:v2022
TN,1998,9677148,UN_DESA_PD:WorldPopulation:v2022
TN,1999,9788067,UN_DESA_PD:WorldPopulation:v2022
TN,2000,9893316,UN_DESA_PD:WorldPopulation:v2022
TN,2001,9995124,UN_DESA_PD:WorldPopulation:v2022
TN,2002,10094561,UN_DESA_PD:WorldPopulation:v2022
TN,2003,10193798,UN_DESA_PD:WorldPopulation:v2022
TN,2004,10292225,UN_DESA_PD:WorldPopulation:v2022
TN,2005,10388345,UN_DESA_PD:WorldPopulation:v2022
TN,2006,10483558,UN_DESA_PD:WorldPopulation:v2022
TN,2007,10580395,UN_DESA_PD:WorldPopulation:v2022
TN,2008,10680381,UN_DESA_PD:WorldPopulation:v2022
TN,2009,10784505,UN_DESA_PD:WorldPopulation:v2022
TN,2010,10895063,UN_DESA_PD:WorldPopulation:v2022
TN,2011,11032528,UN_DESA_PD:WorldPopulation:v2022
TN,2012,11174383,UN_DESA_PD:WorldPopulation:v2022
TN,2013,11300285,UN_DESA_PD:WorldPopulation:v2022
TN,2014,11428948,UN_DESA_PD:WorldPopulation:v2022
TN,2015,11557779,UN_DESA_PD:WorldPopulation:v2022
TN,2016,11685668,UN_DESA_PD:WorldPopulation:v2022
TN,2017,11811443,UN_DESA_PD:WorldPopulation:v2022
TN,2018,11933042,UN_DESA_PD:WorldPopulation:v2022
TN,2019,12049314,UN_DESA_PD:WorldPopulation:v2022
TN,2020,12161723,UN_DESA_PD:WorldPopulation:v2022
TN,2021,12262946,UN_DESA_PD:WorldPopulation:v2022
TN,2022,12356117,UN_DESA_PD:WorldPopulation:v2022
TO,1950,49830,UN_DESA_PD:WorldPopulation:v2022
TO,1951,51288,UN_DESA_PD:WorldPopulation:v2022
TO,1952,52837,UN_DESA_PD:WorldPopulation:v2022
TO,1953,54475,UN_DESA_PD:WorldPopulation:v2022
TO,1954,56201,UN_DESA_PD:WorldPopulation:v2022
TO,1955,58024,UN_DESA_PD:WorldPopulation:v2022
TO,1956,59944,UN_DESA_PD:WorldPopulation:v2022
TO,1957,61818,UN_DESA_PD:WorldPopulation:v2022
TO,1958,63625,UN_DESA_PD:WorldPopulation:v2022
TO,1959,65498,UN_DESA_PD:WorldPopulation:v2022
TO,1960,67429,UN_DESA_PD:WorldPopulation:v2022
TO,1961,69391,UN_DESA_PD:WorldPopulation:v2022
TO,1962,71389,UN_DESA_PD:WorldPopulation:v2022
TO,1963,73441,UN_DESA_PD:WorldPopulation:v2022
TO,1964,75545,UN_DESA_PD:WorldPopulation:v2022
TO,1965,77687,UN_DESA_PD:WorldPopulation:v2022
TO,1966,79794,UN_DESA_PD:WorldPopulation:v2022
TO,1967,81725,UN_DESA_PD:WorldPopulation:v2022
TO,1968,83430,UN_DESA_PD:WorldPopulation:v2022
TO,1969,84997,UN_DESA_PD:WorldPopulation:v2022
TO,1970,86484,UN_DESA_PD:WorldPopulation:v2022
TO,1971,87905,UN_DESA_PD:WorldPopulation:v2022
TO,1972,89276,UN_DESA_PD:WorldPopulation:v2022
TO,1973,90611,UN_DESA_PD:WorldPopulation:v2022
TO,1974,92008,UN_DESA_PD:WorldPopulation:v2022
TO,1975,93477,UN_DESA_PD:WorldPopulation:v2022
TO,1976,94921,UN_DESA_PD:WorldPopulation:v2022
TO,1977,95847,UN_DESA_PD:WorldPopulation:v2022
TO,1978,96227,UN_DESA_PD:WorldPopulation:v2022
TO,1979,96506,UN_DESA_PD:WorldPopulation:v2022
TO,1980,96708,UN_DESA_PD:WorldPopulation:v2022
TO,1981,96846,UN_DESA_PD:WorldPopulation:v2022
TO,1982,96931,UN_DESA_PD:WorldPopulation:v2022
TO,1983,96981,UN_DESA_PD:WorldPopulation:v2022
TO,1984,97023,UN_DESA_PD:WorldPopulation:v2022
TO,1985,97055,UN_DESA_PD:WorldPopulation:v2022
TO,1986,97078,UN_DESA_PD:WorldPopulation:v2022
TO,1987,97392,UN_DESA_PD:WorldPopulation:v2022
TO,1988,97939,UN_DESA_PD:WorldPopulation:v2022
TO,1989,98380,UN_DESA_PD:WorldPopulation:v2022
TO,1990,98727,UN_DESA_PD:WorldPopulation:v2022
TO,1991,99010,UN_DESA_PD:WorldPopulation:v2022
TO,1992,99261,UN_DESA_PD:WorldPopulation:v2022
TO,1993,99492,UN_DESA_PD:WorldPopulation:v2022
TO,1994,99732,UN_DESA_PD:WorldPopulation:v2022
TO,1995,99977,UN_DESA_PD:WorldPopulation:v2022
TO,1996,100195,UN_DESA_PD:WorldPopulation:v2022
TO,1997,100658,UN_DESA_PD:WorldPopulation:v2022
TO,1998,101343,UN_DESA_PD:WorldPopulation:v2022
TO,1999,101982,UN_DESA_PD:WorldPopulation:v2022
TO,2000,102603,UN_DESA_PD:WorldPopulation:v2022
TO,2001,103210,UN_DESA_PD:WorldPopulation:v2022
TO,2002,103804,UN_DESA_PD:WorldPopulation:v2022
TO,2003,104411,UN_DESA_PD:WorldPopulation:v2022
TO,2004,105036,UN_DESA_PD:WorldPopulation:v2022
TO,2005,105634,UN_DESA_PD:WorldPopulation:v2022
TO,2006,106190,UN_DESA_PD:WorldPopulation:v2022
TO,2007,106638,UN_DESA_PD:WorldPopulation:v2022
TO,2008,106932,UN_DESA_PD:WorldPopulation:v2022
TO,2009,107144,UN_DESA_PD:WorldPopulation:v2022
TO,2010,107384,UN_DESA_PD:WorldPopulation:v2022
TO,2011,107611,UN_DESA_PD:WorldPopulation:v2022
TO,2012,107502,UN_DESA_PD:WorldPopulation:v2022
TO,2013,107089,UN_DESA_PD:WorldPopulation:v2022
TO,2014,106626,UN_DESA_PD:WorldPopulation:v2022
TO,2015,106122,UN_DESA_PD:WorldPopulation:v2022
TO,2016,105708,UN_DESA_PD:WorldPopulation:v2022
TO,2017,105415,UN_DESA_PD:WorldPopulation:v2022
TO,2018,105151,UN_DESA_PD:WorldPopulation:v2022
TO,2019,104951,UN_DESA_PD:WorldPopulation:v2022
TO,2020,105254,UN_DESA_PD:WorldPopulation:v2022
TO,2021,106017,UN_DESA_PD:WorldPopulation:v2022
TO,2022,106858,UN_DESA_PD:WorldPopulation:v2022
TR,1950,20977697,UN_DESA_PD:WorldPopulation:v2022
TR,1951,21519610,UN_DESA_PD:WorldPopulation:v2022
TR,1952,22094511,UN_DESA_PD:WorldPopulation:v2022
TR,1953,22690585,UN_DESA_PD:WorldPopulation:v2022
TR,1954,23267962,UN_DESA_PD:WorldPopulation:v2022
TR,1955,23821353,UN_DESA_PD:WorldPopulation:v2022
TR,1956,24473658,UN_DESA_PD:WorldPopulation:v2022
TR,1957,25238752,UN_DESA_PD:WorldPopulation:v2022
TR,1958,26007701,UN_DESA_PD:WorldPopulation:v2022
TR,1959,26768160,UN_DESA_PD:WorldPopulation:v2022
TR,1960,27510980,UN_DESA_PD:WorldPopulation:v2022
TR,1961,28255002,UN_DESA_PD:WorldPopulation:v2022
TR,1962,29033647,UN_DESA_PD:WorldPopulation:v2022
TR,1963,29827877,UN_DESA_PD:WorldPopulation:v2022
TR,1964,30612821,UN_DESA_PD:WorldPopulation:v2022
TR,1965,31374537,UN_DESA_PD:WorldPopulation:v2022
TR,1966,32172785,UN_DESA_PD:WorldPopulation:v2022
TR,1967,33026490,UN_DESA_PD:WorldPopulation:v2022
TR,1968,33884075,UN_DESA_PD:WorldPopulation:v2022
TR,1969,34721990,UN_DESA_PD:WorldPopulation:v2022
TR,1970,35540990,UN_DESA_PD:WorldPopulation:v2022
TR,1971,36359957,UN_DESA_PD:WorldPopulation:v2022
TR,1972,37188036,UN_DESA_PD:WorldPopulation:v2022
TR,1973,38028237,UN_DESA_PD:WorldPopulation:v2022
TR,1974,38863420,UN_DESA_PD:WorldPopulation:v2022
TR,1975,39673590,UN_DESA_PD:WorldPopulation:v2022
TR,1976,40500997,UN_DESA_PD:WorldPopulation:v2022
TR,1977,41385656,UN_DESA_PD:WorldPopulation:v2022
TR,1978,42292206,UN_DESA_PD:WorldPopulation:v2022
TR,1979,43187477,UN_DESA_PD:WorldPopulation:v2022
TR,1980,44089069,UN_DESA_PD:WorldPopulation:v2022
TR,1981,44981877,UN_DESA_PD:WorldPopulation:v2022
TR,1982,45949991,UN_DESA_PD:WorldPopulation:v2022
TR,1983,47026426,UN_DESA_PD:WorldPopulation:v2022
TR,1984,48106764,UN_DESA_PD:WorldPopulation:v2022
TR,1985,49175674,UN_DESA_PD:WorldPopulation:v2022
TR,1986,50223886,UN_DESA_PD:WorldPopulation:v2022
TR,1987,51250153,UN_DESA_PD:WorldPopulation:v2022
TR,1988,52275890,UN_DESA_PD:WorldPopulation:v2022
TR,1989,53305234,UN_DESA_PD:WorldPopulation:v2022
TR,1990,54324142,UN_DESA_PD:WorldPopulation:v2022
TR,1991,55321172,UN_DESA_PD:WorldPopulation:v2022
TR,1992,56302037,UN_DESA_PD:WorldPopulation:v2022
TR,1993,57296008,UN_DESA_PD:WorldPopulation:v2022
TR,1994,58310245,UN_DESA_PD:WorldPopulation:v2022
TR,1995,59305490,UN_DESA_PD:WorldPopulation:v2022
TR,1996,60293786,UN_DESA_PD:WorldPopulation:v2022
TR,1997,61277426,UN_DESA_PD:WorldPopulation:v2022
TR,1998,62242205,UN_DESA_PD:WorldPopulation:v2022
TR,1999,63185615,UN_DESA_PD:WorldPopulation:v2022
TR,2000,64113547,UN_DESA_PD:WorldPopulation:v2022
TR,2001,65072019,UN_DESA_PD:WorldPopulation:v2022
TR,2002,65988663,UN_DESA_PD:WorldPopulation:v2022
TR,2003,66867327,UN_DESA_PD:WorldPopulation:v2022
TR,2004,67785075,UN_DESA_PD:WorldPopulation:v2022
TR,2005,68704715,UN_DESA_PD:WorldPopulation:v2022
TR,2006,69601333,UN_DESA_PD:WorldPopulation:v2022
TR,2007,70468869,UN_DESA_PD:WorldPopulation:v2022
TR,2008,71320726,UN_DESA_PD:WorldPopulation:v2022
TR,2009,72225639,UN_DESA_PD:WorldPopulation:v2022
TR,2010,73195345,UN_DESA_PD:WorldPopulation:v2022
TR,2011,74173854,UN_DESA_PD:WorldPopulation:v2022
TR,2012,75277439,UN_DESA_PD:WorldPopulation:v2022
TR,2013,76576118,UN_DESA_PD:WorldPopulation:v2022
TR,2014,78112074,UN_DESA_PD:WorldPopulation:v2022
TR,2015,79646179,UN_DESA_PD:WorldPopulation:v2022
TR,2016,81019395,UN_DESA_PD:WorldPopulation:v2022
TR,2017,82089827,UN_DESA_PD:WorldPopulation:v2022
TR,2018,82809305,UN_DESA_PD:WorldPopulation:v2022
TR,2019,83481684,UN_DESA_PD:WorldPopulation:v2022
TR,2020,84135428,UN_DESA_PD:WorldPopulation:v2022
TR,2021,84775404,UN_DESA_PD:WorldPopulation:v2022
TR,2022,85341241,UN_DESA_PD:WorldPopulation:v2022
TT,1950,648616,UN_DESA_PD:WorldPopulation:v2022
TT,1951,665279,UN_DESA_PD:WorldPopulation:v2022
TT,1952,682801,UN_DESA_PD:WorldPopulation:v2022
TT,1953,701362,UN_DESA_PD:WorldPopulation:v2022
TT,1954,721450,UN_DESA_PD:WorldPopulation:v2022
TT,1955,742576,UN_DESA_PD:WorldPopulation:v2022
TT,1956,763630,UN_DESA_PD:WorldPopulation:v2022
TT,1957,784575,UN_DESA_PD:WorldPopulation:v2022
TT,1958,805948,UN_DESA_PD:WorldPopulation:v2022
TT,1959,827138,UN_DESA_PD:WorldPopulation:v2022
TT,1960,847063,UN_DESA_PD:WorldPopulation:v2022
TT,1961,865028,UN_DESA_PD:WorldPopulation:v2022
TT,1962,881520,UN_DESA_PD:WorldPopulation:v2022
TT,1963,897658,UN_DESA_PD:WorldPopulation:v2022
TT,1964,913400,UN_DESA_PD:WorldPopulation:v2022
TT,1965,928463,UN_DESA_PD:WorldPopulation:v2022
TT,1966,942599,UN_DESA_PD:WorldPopulation:v2022
TT,1967,955681,UN_DESA_PD:WorldPopulation:v2022
TT,1968,967700,UN_DESA_PD:WorldPopulation:v2022
TT,1969,978642,UN_DESA_PD:WorldPopulation:v2022
