region,sector/subsector,year,co2,ch4,n20,co2e100,co2e20
TUN,power,2015,10027000.000000,599.690361,18.474347,10048687.032063,10082251.217932
TUN,power,2016,10040000.000000,595.525051,15.492241,10060780.145293,10094114.055908
TUN,power,2017,10452000.000000,609.364583,15.838995,10473259.541999,10507368.119652
TUN,power,2018,10563000.000000,621.576520,16.171862,10584689.685990,10619481.799248
TUN,power,2019,11025000.000000,648.777078,16.860813,11047633.873629,11083948.529184
TUN,power,2020,10621000.000000,624.588759,16.206051,10642783.088767,10677743.853220
TUN,power,2021,10745000.000000,706.872702,18.356664,10769656.951616,10809223.466264
TUN,transportation,2015,8779495.515846,2046.207228,305.321417,8917849.934178,9032135.333187
TUN,transportation,2016,9103055.247464,1514.959315,334.820382,9234332.220697,9318837.828993
TUN,transportation,2017,9773947.142832,1467.278012,364.298134,9911720.652348,9993527.044287
TUN,transportation,2018,9926468.170478,1417.217100,365.868195,10063292.321877,10142294.484107
TUN,transportation,2019,10123149.270319,1449.601682,353.221167,10257541.616647,10338370.229402
TUN,transportation,2020,7995730.798975,1229.232352,289.858331,8107045.179521,8175594.060489
TUN,transportation,2021,9628857.230958,1488.564781,350.269203,9763452.398377,9846463.703937
TUN,waste,2015,0.000000,132598.850383,709.411495,3900761.856899,11325588.066852
TUN,waste,2016,0.000000,134387.786071,724.763196,3954920.256928,11479911.513708
TUN,waste,2017,0.000000,136382.940070,727.859421,4011605.068525,11648321.853024
TUN,waste,2018,0.000000,138382.287558,735.878094,4069711.746534,11818383.971688
TUN,waste,2019,0.000000,139028.772688,745.088439,4090254.071599,11875120.253688
TUN,waste,2020,0.000000,139683.271678,754.414113,4111051.346929,11932560.146784
TUN,waste,2021,0.000000,140283.202068,763.414637,4130234.536709,11985330.437880
TUN,buildings,2015,3813223.037000,10928.276746,406.811832,4227019.921368,4838596.607312
TUN,buildings,2016,3801971.399000,10959.957254,414.193055,4218611.361687,4831954.774856
TUN,buildings,2017,4079163.655000,10891.611364,442.744402,4501456.039722,5110943.531704
TUN,buildings,2018,4184010.211000,10932.365871,442.097690,4607272.343238,5219042.734324
TUN,buildings,2019,4200098.205000,10934.166020,422.847009,4618309.310945,5230199.761056
TUN,buildings,2020,3695692.378000,10901.784310,359.403490,4096184.263530,4706324.781400
TUN,buildings,2021,4390283.807000,10966.047317,435.225675,4812667.935751,5426331.359828
TUN,fluorinated-gases,2015,0.000000,0.000000,0.000000,684426.318038,1612360.181642
TUN,fluorinated-gases,2016,0.000000,0.000000,0.000000,780852.085512,1837178.369592
TUN,fluorinated-gases,2017,0.000000,0.000000,0.000000,875961.259198,2055098.933266
TUN,fluorinated-gases,2018,0.000000,0.000000,0.000000,992361.105104,2320791.590278
TUN,fluorinated-gases,2019,0.000000,0.000000,0.000000,1095006.032240,2556935.389870
TUN,fluorinated-gases,2020,0.000000,0.000000,0.000000,1199724.016830,2796854.399748
TUN,fluorinated-gases,2021,0.000000,0.000000,0.000000,1314966.695642,3060441.592408
TUN,fossil-fuel-operations,2015,1597112.141000,137558.046479,43.381110,5564398.363460,13701770.270359
TUN,fossil-fuel-operations,2016,1363574.010770,131667.638852,40.089191,5157723.161774,12971667.728309
TUN,fossil-fuel-operations,2017,1143290.367370,121325.393698,37.636027,4629189.196883,11807577.691119
TUN,fossil-fuel-operations,2018,1115588.446300,118860.732245,38.559590,4530424.523420,11551944.516264
TUN,fossil-fuel-operations,2019,928718.866600,109395.639420,37.355303,4053360.439543,10510150.232263
TUN,fossil-fuel-operations,2020,939821.914770,104723.369168,36.857520,3946882.421568,10084705.783391
TUN,fossil-fuel-operations,2021,1016612.081000,118621.703940,38.217604,4415863.295903,11346465.628462
TUN,manufacturing,2015,9358779.466589,146.509410,1070.742576,9646628.512709,9653762.297093
TUN,manufacturing,2016,8909936.930061,142.242220,1069.953160,9197457.299621,9204352.910781
TUN,manufacturing,2017,8447401.620000,139.436930,1069.095149,8734616.068525,8741355.441456
TUN,manufacturing,2018,8118172.914744,128.992990,1066.777621,8404480.788029,8410637.617848
TUN,manufacturing,2019,8202875.463513,131.796860,1146.754859,8510455.813228,8516689.682529
TUN,manufacturing,2020,7700093.944126,115.788843,1101.925409,7995346.265115,8000728.514914
TUN,manufacturing,2021,8563563.007092,137.668552,1248.333394,8898226.075958,8904687.181476
TUN,mineral-extraction,2015,35398.000000,0.000000,0.000000,35398.000000,35398.000000
TUN,mineral-extraction,2016,34900.000000,0.000000,0.000000,34900.000000,34900.000000
TUN,mineral-extraction,2017,39097.000000,0.000000,0.000000,39097.000000,39097.000000
TUN,mineral-extraction,2018,41479.000000,0.000000,0.000000,41479.000000,41479.000000
TUN,mineral-extraction,2019,41922.000000,0.000000,0.000000,41922.000000,41922.000000
TUN,mineral-extraction,2020,42506.000000,0.000000,0.000000,42506.000000,42506.000000
TUN,mineral-extraction,2021,45118.721049,0.000000,0.000000,45118.721049,45118.721049
TUR,fossil-fuel-operations,2015,19139662.184230,298920.903862,66.713039,29564590.032246,52882809.260278
TUR,fossil-fuel-operations,2016,22866713.588570,336115.420741,67.347194,34961614.080598,62428606.631654
TUR,fossil-fuel-operations,2017,25387078.106640,351830.497078,68.742333,38131067.913704,67162063.657832
TUR,fossil-fuel-operations,2018,22815805.476680,391199.308593,59.864172,37145139.607964,69993968.022532
TUR,fossil-fuel-operations,2019,23007126.019630,465051.715379,61.889146,39170392.028242,75379887.162466
TUR,fossil-fuel-operations,2020,21525412.957990,301519.255252,60.233864,32653233.901126,58207580.137398
TUR,fossil-fuel-operations,2021,23230872.585920,372188.313648,63.544428,36545975.766984,66734809.366112
TUR,manufacturing,2015,91586163.932800,3486.243471,51001.455570,105234106.476038,105368542.654844
TUR,manufacturing,2016,95018387.714700,3901.521641,51037.835500,108692732.728148,108848952.104544
TUR,manufacturing,2017,116987297.917200,4447.942041,51140.569514,130710093.215558,130895149.400340
TUR,manufacturing,2018,121515948.399300,5476.012293,51277.800822,135309299.961334,135550274.848920
TUR,manufacturing,2019,108328317.317400,5173.688701,51556.167129,122186736.890213,122410571.290340
TUR,manufacturing,2020,117724921.484500,5400.814643,53077.796102,131989966.261534,132225826.085440
TUR,manufacturing,2021,128440520.209756,6041.621945,61814.492533,145042916.145461,145304752.481848
TUR,mineral-extraction,2015,586743.000000,0.000000,0.000000,586743.000000,586743.000000
TUR,mineral-extraction,2016,600740.000000,0.000000,0.000000,600740.000000,600740.000000
TUR,mineral-extraction,2017,598697.000000,0.000000,0.000000,598697.000000,598697.000000
TUR,mineral-extraction,2018,552521.000000,0.000000,0.000000,552521.000000,552521.000000
TUR,mineral-extraction,2019,620394.000000,0.000000,0.000000,620394.000000,620394.000000
TUR,mineral-extraction,2020,613964.000000,0.000000,0.000000,613964.000000,613964.000000
TUR,mineral-extraction,2021,610397.609444,0.000000,0.000000,610397.609444,610397.609444
TUR,power,2015,120147166.400000,3493.610779,4036.134569,121314563.162597,121506169.231652
TUR,power,2016,131240076.800000,3388.051699,4499.026378,132527184.237742,132712416.106508
TUR,power,2017,141230567.000000,3927.440377,4333.927679,142489026.165491,142704628.898924
TUR,power,2018,145636029.600000,3610.720158,4660.845493,146972253.820069,147169793.303424
TUR,power,2019,135681384.700000,2987.406775,5084.633742,137112460.031330,137274670.176988
TUR,power,2020,133527525.300000,3046.722392,4931.828049,134919767.959961,135085452.585864
TUR,power,2021,141858113.600000,3475.539204,5065.009513,143297656.218657,143487221.404568
TUR,agriculture,2015,6812593.655380,839158.329585,77271.237828,50758675.391558,97499622.854447
TUR,agriculture,2016,4832650.481444,822916.123837,75627.619665,47888393.038575,93748441.505101
TUR,agriculture,2017,3345562.281554,822235.203357,83087.514088,48360677.539113,94200125.536023
TUR,agriculture,2018,2650627.029255,904176.797709,84631.164449,50366707.527104,100795423.446017
TUR,agriculture,2019,2621026.645205,954146.082641,83533.426127,51443879.710285,104667976.958671
TUR,agriculture,2020,3075209.304105,956165.772230,86715.419241,52798069.320868,106126572.185724
TUR,agriculture,2021,1704665.253934,949171.501257,86632.154110,51425972.299890,104408720.411889
TUR,buildings,2015,62024123.290000,94824.094830,3644.199015,65644910.684215,70951415.795680
TUR,buildings,2016,62132061.440000,92262.662680,3333.502780,65598794.231740,70762169.839040
TUR,buildings,2017,68483614.600000,90893.451930,3889.548316,72059361.557780,77145505.317544
TUR,buildings,2018,59598781.450000,63769.292910,3705.545850,62366291.301730,65933666.158840
TUR,buildings,2019,66510725.990000,57395.376850,3884.086374,69147079.430910,72357336.448136
TUR,buildings,2020,67380789.930000,55316.302090,3579.589988,69878237.735340,72972371.062392
TUR,buildings,2021,77608635.700000,57010.369590,3689.780531,80182717.889235,83371608.805744
TUR,waste,2015,573.209207,1996638.537197,5178.497275,57278754.028598,169085333.614355
TUR,waste,2016,737.919344,2022529.670899,5161.089719,57999257.480051,171255757.960676
TUR,waste,2017,661.208664,2059876.063191,5223.302922,59061366.252342,174409202.488116
TUR,waste,2018,480.768273,2085552.992458,5258.960095,59789588.982272,176575297.599825
TUR,waste,2019,1106.493182,2090498.024487,5324.050376,59945924.528458,177008489.849354
TUR,waste,2020,1725.060637,2095517.914813,5389.949997,60104563.424606,177448176.704137
TUR,waste,2021,1955.430923,2101467.862738,5432.240541,60282599.330952,177959367.403739
TUR,fluorinated-gases,2015,0.000000,0.000000,0.000000,4707058.255713,12971988.958213
TUR,fluorinated-gases,2016,0.000000,0.000000,0.000000,5153226.047179,14150065.221632
TUR,fluorinated-gases,2017,0.000000,0.000000,0.000000,5432363.594400,14838428.290000
TUR,fluorinated-gases,2018,0.000000,0.000000,0.000000,5382870.716184,14705041.135600
TUR,fluorinated-gases,2019,0.000000,0.000000,0.000000,5900993.241097,16270232.835768
TUR,fluorinated-gases,2020,0.000000,0.000000,0.000000,6153294.862582,16987321.368121
TUR,fluorinated-gases,2021,0.000000,0.000000,0.000000,6433654.808207,17785364.469181
TUR,transportation,2015,85781805.710498,10533.307375,1832.250365,86565273.807204,87153368.675194
TUR,transportation,2016,92432220.912268,11038.306941,1936.093760,93257427.951025,93873700.617507
TUR,transportation,2017,96842167.261301,10723.262739,2050.153219,97688799.553323,98287316.114464
TUR,transportation,2018,98358802.919182,11184.413841,2102.716716,99232552.314012,99856846.479929
TUR,transportation,2019,99542558.973945,11367.840651,2137.847689,100430961.841887,101065497.082016
TUR,transportation,2020,84958854.268172,10352.963389,1783.305012,85723031.831633,86301050.072032
TUR,transportation,2021,91006174.813812,10663.480674,1922.591267,91816686.828660,92411969.850663
TUV,fluorinated-gases,2015,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,fluorinated-gases,2016,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,fluorinated-gases,2017,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,fluorinated-gases,2018,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,fluorinated-gases,2019,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,fluorinated-gases,2020,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,fluorinated-gases,2021,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,agriculture,2015,0.000000,216.100000,1.800000,6527.800000,18627.600000
TUV,agriculture,2016,0.000000,217.000000,1.800000,6553.000000,18703.200000
TUV,agriculture,2017,0.000000,218.000000,1.800000,6581.000000,18787.200000
TUV,agriculture,2018,0.000000,219.100000,1.900000,6638.300000,18906.000000
TUV,agriculture,2019,0.000000,220.100000,1.900000,6666.300000,18990.000000
TUV,agriculture,2020,0.000000,220.100000,1.900000,6666.300000,18990.000000
TUV,agriculture,2021,0.000000,220.100000,1.900000,6666.300000,18990.000000
TUV,fossil-fuel-operations,2015,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,fossil-fuel-operations,2016,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,fossil-fuel-operations,2017,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,fossil-fuel-operations,2018,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,fossil-fuel-operations,2019,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,fossil-fuel-operations,2020,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,fossil-fuel-operations,2021,0.000000,53386.000000,0.000000,0.000000,0.000000
TUV,manufacturing,2015,27.000000,0.000000,0.000000,27.000000,27.000000
TUV,manufacturing,2016,31.900000,0.000000,0.000000,31.900000,31.900000
TUV,manufacturing,2017,36.800000,0.000000,0.000000,36.800000,36.800000
TUV,manufacturing,2018,41.700000,0.000000,0.000000,41.700000,41.700000
TUV,manufacturing,2019,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,manufacturing,2020,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,manufacturing,2021,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,transportation,2015,315435.854311,0.004206,0.016826,315440.573049,315440.794727
TUV,transportation,2016,326287.820924,0.004987,0.019946,326293.414852,326293.677644
TUV,transportation,2017,338930.334022,0.005142,0.020570,338936.102760,338936.373765
TUV,transportation,2018,336564.753681,0.006441,0.025766,336571.979697,336572.319162
TUV,transportation,2019,436491.947432,0.007693,0.030773,436500.577659,436500.983091
TUV,transportation,2020,616505.050525,0.002342,0.009368,616507.677789,616507.801213
TUV,transportation,2021,712720.204791,0.000155,0.000618,712720.378178,712720.386324
TUV,buildings,2015,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,buildings,2016,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,buildings,2017,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,buildings,2018,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,buildings,2019,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,buildings,2020,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,buildings,2021,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,mineral-extraction,2015,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,mineral-extraction,2016,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,mineral-extraction,2017,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,mineral-extraction,2018,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,mineral-extraction,2019,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,mineral-extraction,2020,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,mineral-extraction,2021,0.000000,0.000000,0.000000,0.000000,0.000000
TUV,power,2015,20000.000000,0.000000,0.000000,20000.000000,20000.000000
TUV,power,2016,20000.000000,0.000000,0.000000,20000.000000,20000.000000
TUV,power,2017,20000.000000,0.000000,0.000000,20000.000000,20000.000000
TUV,power,2018,20000.000000,0.000000,0.000000,20000.000000,20000.000000
TUV,power,2019,20000.000000,0.000000,0.000000,20000.000000,20000.000000
TUV,power,2020,20000.000000,0.000000,0.000000,20000.000000,20000.000000
TUV,power,2021,20000.000000,0.000000,0.000000,20000.000000,20000.000000
TUV,waste,2015,0.000000,125.470000,0.000000,3513.160000,10539.480000
TUV,waste,2016,0.000000,127.773000,0.000000,3577.644000,10732.932000
TUV,waste,2017,0.000000,129.876000,0.000000,3636.528000,10909.584000
TUV,waste,2018,0.000000,132.079000,0.000000,3698.212000,11094.636000
TUV,waste,2019,0.000000,43.400000,0.000000,1215.200000,3645.600000
TUV,waste,2020,0.000000,43.400000,0.000000,1215.200000,3645.600000
TUV,waste,2021,0.000000,43.400000,0.000000,1215.200000,3645.600000
TWN,manufacturing,2015,57349476.001438,8514.132116,2713.334222,58306905.269516,58780983.333790
TWN,manufacturing,2016,57126685.706044,8575.408954,3259.735198,58230626.984226,58707590.150452
TWN,manufacturing,2017,54382396.732444,8405.145935,3715.286511,55602291.744039,56069264.629888
TWN,manufacturing,2018,51585924.852863,8168.393905,3730.244758,52803154.743073,53256854.556995
TWN,manufacturing,2019,50948198.534772,8167.219346,3873.850623,52203451.091555,52656941.524308
TWN,manufacturing,2020,49619262.259700,7910.636845,3793.892147,50846141.510315,51285343.281488
TWN,manufacturing,2021,53156692.141568,8530.604163,4083.517295,54477681.141307,54951311.457140
TWN,mineral-extraction,2015,16290.000000,0.000000,0.000000,16290.000000,16290.000000
TWN,mineral-extraction,2016,14397.000000,0.000000,0.000000,14397.000000,14397.000000
TWN,mineral-extraction,2017,14148.000000,0.000000,0.000000,14148.000000,14148.000000
TWN,mineral-extraction,2018,14102.000000,0.000000,0.000000,14102.000000,14102.000000
TWN,mineral-extraction,2019,11934.000000,0.000000,0.000000,11934.000000,11934.000000
TWN,mineral-extraction,2020,10908.000000,0.000000,0.000000,10908.000000,10908.000000
TWN,mineral-extraction,2021,10194.000000,0.000000,0.000000,10194.000000,10194.000000
TWN,power,2015,154168364.500000,4525.223973,1908.784713,154800898.720189,155052402.477964
TWN,power,2016,157913812.000000,4629.669370,1949.666812,158560104.447540,158817416.265448
TWN,power,2017,167008058.900000,4859.241442,2050.910183,167687608.858871,167957675.469440
TWN,power,2018,168011165.100000,4874.789617,2090.824778,168701727.775446,168972625.169220
TWN,power,2019,159622899.500000,4725.157576,1995.882841,160284112.864993,160546725.806408
TWN,power,2020,160810000.000000,4835.247323,1879.261360,161443391.185444,161712285.774172
TWN,power,2021,167390000.000000,5152.541432,2012.639716,168067620.684836,168354150.365312
TWN,transportation,2015,46091201.415996,5855.156035,1269.895481,46593441.964320,46920097.543877
TWN,transportation,2016,48090817.852571,5751.359546,1372.265641,48617465.941728,48938210.394665
TWN,transportation,2017,48266184.227775,5309.978874,1444.528396,48799727.238598,49095684.263945
TWN,transportation,2018,47443329.391545,4938.006814,1471.388283,47973624.516176,48248725.270638
TWN,transportation,2019,47522423.274761,4956.243694,1470.536128,48052992.832118,48329115.489063
TWN,transportation,2020,41705366.681437,4731.356420,1295.075951,42182067.067716,42445749.226288
TWN,transportation,2021,41840226.618017,4945.833827,1306.978244,42325711.224245,42601384.443760
TWN,waste,2015,24209.030770,462860.298099,1034.197622,13258359.747372,39177502.243294
TWN,waste,2016,31025.165480,466555.607696,1024.868040,13366172.211568,39492261.374504
TWN,waste,2017,28204.695990,466595.872183,1030.181981,13365887.342079,39494226.002346
TWN,waste,2018,37371.222150,475189.398830,1037.185164,13617528.457850,40227097.607166
TWN,waste,2019,37666.726200,477978.388951,1039.052975,13696410.655203,40462161.383484
TWN,waste,2020,37956.108320,480798.914273,1040.921007,13776169.774819,40699868.053100
TWN,waste,2021,40705.523830,483601.201723,1042.265684,13857739.578334,40938364.609138
TWN,agriculture,2015,20233.443259,103194.756940,2140.029249,3476793.896943,9253282.691850
TWN,agriculture,2016,4958.307758,105015.803636,2112.201234,3505134.016025,9383838.799834
TWN,agriculture,2017,12686.608438,108551.243324,2145.570754,3620697.362973,9697247.382128
TWN,agriculture,2018,12466.670455,104793.220918,2197.057392,3528896.762066,9394949.057021
TWN,agriculture,2019,11983.896369,111508.257187,2211.628062,3720296.242739,9962382.620796
TWN,agriculture,2020,13416.046717,106693.965852,2211.715070,3586951.258007,9559417.587920
TWN,agriculture,2021,12194.982359,94037.334418,2211.640886,3231324.884476,8495036.678948
TWN,buildings,2015,10204109.231000,2658.220816,128.870849,10312690.188833,10461421.683680
TWN,buildings,2016,10030468.739000,2598.137425,131.073998,10137951.196370,10283315.818172
TWN,buildings,2017,9862274.558000,2530.458728,127.067122,9966800.189714,10108378.811360
TWN,buildings,2018,9805474.398000,2570.936864,128.028578,9911388.203362,10055232.639168
TWN,buildings,2019,9820497.117000,2596.294819,127.510722,9926983.713262,10072248.712404
TWN,buildings,2020,9744231.271900,2597.988415,124.005995,9849836.536195,9995199.881440
TWN,buildings,2021,10328192.277400,2664.280084,129.290091,10437053.993867,10586124.388480
TWN,fluorinated-gases,2015,0.000000,0.000000,0.000000,8034028.698911,7179792.930010
TWN,fluorinated-gases,2016,0.000000,0.000000,0.000000,6770620.484541,6244597.211580
TWN,fluorinated-gases,2017,0.000000,0.000000,0.000000,6573487.077848,6095358.021990
TWN,fluorinated-gases,2018,0.000000,0.000000,0.000000,7912610.835631,6890608.435880
TWN,fluorinated-gases,2019,0.000000,0.000000,0.000000,7832623.046971,6765119.069030
TWN,fluorinated-gases,2020,0.000000,0.000000,0.000000,8186623.876070,6938626.337420
TWN,fluorinated-gases,2021,0.000000,0.000000,0.000000,8689916.225128,7243544.738360
TWN,fossil-fuel-operations,2015,22527229.862630,30167.123775,109.180911,23440682.613530,25060876.845330
TWN,fossil-fuel-operations,2016,22822602.194760,30131.604669,112.177523,23736947.979492,25353254.828956
TWN,fossil-fuel-operations,2017,22364004.844900,29019.365847,110.483786,23246141.054176,24801235.492728
TWN,fossil-fuel-operations,2018,22312006.941600,29724.615870,115.825572,23217254.958800,24808459.433200
TWN,fossil-fuel-operations,2019,21051777.799020,29524.755130,115.955860,21951511.771620,23531441.526820
TWN,fossil-fuel-operations,2020,20036719.215940,35288.265781,94.588713,21084372.286368,23000594.439224
TWN,fossil-fuel-operations,2021,21466457.791500,81214.217054,87.637052,23795658.627732,28288137.842196
TZA,fluorinated-gases,2015,0.000000,0.000000,0.000000,0.000000,0.000000
TZA,fluorinated-gases,2016,0.000000,0.000000,0.000000,0.000000,0.000000
TZA,fluorinated-gases,2017,0.000000,0.000000,0.000000,0.000000,0.000000
TZA,fluorinated-gases,2018,0.000000,0.000000,0.000000,0.000000,0.000000
TZA,fluorinated-gases,2019,0.000000,0.000000,0.000000,0.000000,0.000000
TZA,fluorinated-gases,2020,0.000000,0.000000,0.000000,0.000000,0.000000
TZA,fluorinated-gases,2021,0.000000,0.000000,0.000000,0.000000,0.000000
TZA,agriculture,2015,3893322.423809,1119646.733288,55624.892347,49972351.201827,112528789.530591
TZA,agriculture,2016,5370488.731033,1135396.642086,55908.445136,51966776.855694,115388131.528546
TZA,agriculture,2017,3237206.055234,1114791.599940,56099.351085,49306612.279530,111601410.365341
TZA,agriculture,2018,2885400.782228,1144841.901147,57490.587739,50165547.573223,114148535.001409
TZA,agriculture,2019,2856635.379452,1167968.851523,59057.180145,51199287.388807,116475620.816930
TZA,agriculture,2020,5245415.345488,1186860.904873,58447.706509,53950115.133905,120236160.037199
TZA,agriculture,2021,3836843.643593,1179672.568120,58362.131072,52327575.402145,118231725.386488
TZA,buildings,2015,2208319.920000,172458.319095,101.210250,7063973.570910,16721538.229980
TZA,buildings,2016,2364318.110000,176317.534790,103.535430,7328645.973070,17202324.385880
TZA,buildings,2017,2391841.364000,177896.274566,104.860175,7400724.998223,17362811.513744
TZA,buildings,2018,2386908.603000,180021.274721,106.170765,7455639.547913,17536724.761524
TZA,buildings,2019,2419387.029000,180029.096557,107.214600,7488613.601596,17570135.794188
TZA,buildings,2020,2377045.482200,182124.800752,104.234280,7504161.987456,17703046.595288
TZA,buildings,2021,2407166.114600,182127.254353,106.056704,7534834.263044,17733854.450108
TZA,fossil-fuel-operations,2015,158622.982400,162361.912010,197.665930,4781229.332528,13904934.000924
TZA,fossil-fuel-operations,2016,200063.377300,166205.658160,203.224560,4937579.062430,14280604.388640
TZA,fossil-fuel-operations,2017,233136.669400,173601.556460,208.941516,5206653.642710,15028287.429504
TZA,fossil-fuel-operations,2018,274194.150800,180389.938590,214.819332,5440623.423880,15646169.563748
TZA,fossil-fuel-operations,2019,293336.644500,182826.293120,214.819332,5518244.108780,15835751.972048
TZA,fossil-fuel-operations,2020,275359.238000,188271.707260,220.862567,5651279.126155,16270128.333488
TZA,fossil-fuel-operations,2021,303432.298100,190590.259570,220.862567,5751461.136795,16510338.230008
TZA,power,2015,4770000.000000,191.962800,14.098860,4779111.156300,4789846.974240
TZA,power,2016,4905000.000000,180.578100,12.562080,4913385.138000,4923484.949520
TZA,power,2017,4936000.000000,179.081880,12.144651,4944232.625155,4954249.065784
TZA,power,2018,4220000.000000,186.252630,14.561853,4229073.964685,4239489.550112
TZA,power,2019,4290000.000000,216.382300,14.807320,4299982.644200,4312085.245680
TZA,power,2020,4207000.000000,204.733853,13.227567,4216237.853139,4227689.721340
TZA,power,2021,4195000.000000,226.303213,14.380318,4205147.274234,4217805.873844
TZA,waste,2015,0.000000,284944.154469,2006.399188,8510132.109952,24464998.361028
TZA,waste,2016,0.000000,294493.797202,2104.490354,8803516.265466,25293064.418424
TZA,waste,2017,0.000000,304449.411336,2159.449115,9096837.532883,26143845.118584
TZA,waste,2018,0.000000,314690.969770,2226.571486,9401388.597350,27021856.332984
TZA,waste,2019,0.000000,323651.636905,2291.854776,9669587.348980,27791787.160884
TZA,waste,2020,0.000000,332887.896408,2359.075058,9946015.989794,28585379.113584
TZA,waste,2021,0.000000,341676.644776,2429.610232,10210792.765208,29342255.262432
TZA,manufacturing,2015,2782970.828202,1651.613207,15.202260,2833244.596898,2925719.734230
TZA,manufacturing,2016,3065057.167000,1658.860964,13.512150,3115085.993742,3207968.695576
TZA,manufacturing,2017,3644010.276618,1740.671434,23.244854,3698908.963080,3796363.318530
TZA,manufacturing,2018,3859105.368979,1771.472244,25.309638,3915413.645881,4014590.781907
TZA,manufacturing,2019,4834351.910976,1797.124138,28.614933,4892254.344085,4992864.680880
TZA,manufacturing,2020,4797463.831662,1809.061411,27.869054,4855502.850480,4956782.420442
TZA,manufacturing,2021,5034948.523462,1824.469494,30.006065,5093985.276519,5196125.562118
TZA,mineral-extraction,2015,24951.000000,0.000000,0.000000,24951.000000,24951.000000
TZA,mineral-extraction,2016,25861.000000,0.000000,0.000000,25861.000000,25861.000000
TZA,mineral-extraction,2017,26200.000000,0.000000,0.000000,26200.000000,26200.000000
TZA,mineral-extraction,2018,26958.000000,0.000000,0.000000,26958.000000,26958.000000
TZA,mineral-extraction,2019,27856.000000,0.000000,0.000000,27856.000000,27856.000000
TZA,mineral-extraction,2020,29437.000000,0.000000,0.000000,29437.000000,29437.000000
TZA,mineral-extraction,2021,29796.125982,0.000000,0.000000,29796.125982,29796.125982
TZA,transportation,2015,6857276.493783,1311.729625,221.395843,6952806.687633,7026044.881741
TZA,transportation,2016,6482297.058592,1281.493951,239.271398,6581717.481833,6653244.598615
TZA,transportation,2017,6540975.078401,1226.204646,244.572183,6640253.830884,6708679.481445
TZA,transportation,2018,6452536.854026,1197.061129,234.692804,6548394.258908,6615198.015047
TZA,transportation,2019,6423953.579020,1098.094726,229.388030,6515627.161800,6576893.959262
TZA,transportation,2020,5470341.182831,961.694825,196.891692,5549531.205747,5603191.010874
TZA,transportation,2021,5949816.123536,1027.114102,212.277820,6034938.776938,6092247.163558
UGA,mineral-extraction,2015,3064.000000,0.000000,0.000000,3064.000000,3064.000000
UGA,mineral-extraction,2016,2985.000000,0.000000,0.000000,2985.000000,2985.000000
UGA,mineral-extraction,2017,3241.000000,0.000000,0.000000,3241.000000,3241.000000
UGA,mineral-extraction,2018,3448.000000,0.000000,0.000000,3448.000000,3448.000000
UGA,mineral-extraction,2019,3557.000000,0.000000,0.000000,3557.000000,3557.000000
UGA,mineral-extraction,2020,3686.000000,0.000000,0.000000,3686.000000,3686.000000
UGA,mineral-extraction,2021,3834.407244,0.000000,0.000000,3834.407244,3834.407244
UGA,power,2015,824701.371800,190.027549,5.929947,831593.579127,842229.191924
UGA,power,2016,808562.719100,178.108825,5.858473,815102.261545,825070.497272
UGA,power,2017,983360.441900,102.473430,7.151948,988124.964160,993856.324292
UGA,power,2018,1042790.421000,113.341615,7.506502,1047953.209250,1054292.833188
UGA,power,2019,1059829.781000,113.713112,7.628813,1065035.383581,1071395.689040
UGA,power,2020,929350.094500,110.261259,6.688799,934209.941487,940377.883192
UGA,power,2021,992218.799700,112.325565,7.140433,997256.130265,1003539.221472
UGA,transportation,2015,2337786.340398,482.695184,101.047375,2378136.479378,2405067.545239
UGA,transportation,2016,2393271.226629,516.650377,114.263627,2438069.922234,2466889.169538
UGA,transportation,2017,2664303.948660,582.436004,126.956572,2714310.613452,2746801.211451
UGA,transportation,2018,2904552.238618,618.694526,136.656592,2958150.191718,2992661.681740
