actor_id,population,year,datasource_id
JP UKY,765142,1930,OEF:WD:city-population:20221106
JP UKY,1080593,1935,OEF:WD:city-population:20221106
JP UKY,1089726,1940,OEF:WD:city-population:20221106
JP UKY,1101854,1950,OEF:WD:city-population:20221106
US ANP,33195,1990,OEF:WD:city-population:20221106
US ANP,35838,2000,OEF:WD:city-population:20221106
US ANP,38394,2010,OEF:WD:city-population:20221106
US ANP,39418,2016,OEF:WD:city-population:20221106
US ANP,40812,2020,OEF:WD:city-population:20221106
ZA JNB,4434827,2011,OEF:WD:city-population:20221106
ZA JNB,1009035,2001,OEF:WD:city-population:20221106
IT SIB,6290,2017,OEF:WD:city-population:20221106
IT SIB,6346,2018,OEF:WD:city-population:20221106
IT TOM,8390,2018,OEF:WD:city-population:20221106
IT TOM,8381,2017,OEF:WD:city-population:20221106
IT VCV,1810,2018,OEF:WD:city-population:20221106
IT VCV,1825,2017,OEF:WD:city-population:20221106
IT TSA,4102,2018,OEF:WD:city-population:20221106
IT TSA,4159,2017,OEF:WD:city-population:20221106
IT TLL,9014,2018,OEF:WD:city-population:20221106
IT TLL,9044,2017,OEF:WD:city-population:20221106
IT TOG,6119,2018,OEF:WD:city-population:20221106
IT TOG,6166,2017,OEF:WD:city-population:20221106
IT VTC,579,2018,OEF:WD:city-population:20221106
IT VTC,584,2017,OEF:WD:city-population:20221106
IT VA8,2294,2018,OEF:WD:city-population:20221106
IT VA8,2321,2017,OEF:WD:city-population:20221106
IT VNA,770,2017,OEF:WD:city-population:20221106
IT VNA,770,2018,OEF:WD:city-population:20221106
IT THA,4820,2018,OEF:WD:city-population:20221106
IT THA,4847,2017,OEF:WD:city-population:20221106
IT VGT,8711,2018,OEF:WD:city-population:20221106
IT VGT,8745,2017,OEF:WD:city-population:20221106
IT ZXN,1369,2018,OEF:WD:city-population:20221106
IT ZXN,1405,2017,OEF:WD:city-population:20221106
IT ZVY,9270,2013,OEF:WD:city-population:20221106
IT ZVY,9229,2018,OEF:WD:city-population:20221106
IT ZVY,9264,2017,OEF:WD:city-population:20221106
IT SRN,39351,2017,OEF:WD:city-population:20221106
IT SRN,39419,2018,OEF:WD:city-population:20221106
IT SGO,44212,2013,OEF:WD:city-population:20221106
IT SGO,44962,2017,OEF:WD:city-population:20221106
IT SGO,45131,2018,OEF:WD:city-population:20221106
IT TPR,914,2017,OEF:WD:city-population:20221106
IT TPR,918,2018,OEF:WD:city-population:20221106
