actor_id,year,total_emissions,datasource_id,emissions_id
RU-PER,2016,31137642,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PER:2016
RU-PER,2017,34147066,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PER:2017
RU-PER,2018,36099128,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PER:2018
RU-PER,2019,33179175,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PER:2019
RU-PNZ,2005,16333746,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PNZ:2005
RU-PNZ,2006,16228345,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PNZ:2006
RU-PNZ,2007,15494038,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PNZ:2007
RU-PNZ,2008,15797915,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PNZ:2008
RU-PNZ,2009,14869869,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PNZ:2009
RU-PNZ,2010,16106542,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PNZ:2010
RU-PNZ,2011,17754077,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PNZ:2011
RU-PNZ,2012,16778953,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PNZ:2012
RU-PNZ,2013,3975131,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PNZ:2013
RU-PNZ,2014,4163207,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PNZ:2014
RU-PNZ,2015,4279421,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PNZ:2015
RU-PNZ,2016,13928417,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PNZ:2016
RU-PNZ,2017,17963741,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PNZ:2017
RU-PNZ,2018,21223674,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PNZ:2018
RU-PNZ,2019,19823585,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PNZ:2019
RU-PRI,2005,28683370,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PRI:2005
RU-PRI,2006,27728159,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PRI:2006
RU-PRI,2007,24939967,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PRI:2007
RU-PRI,2008,27362247,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PRI:2008
RU-PRI,2009,25068527,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PRI:2009
RU-PRI,2010,21613595,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PRI:2010
RU-PRI,2011,23696242,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PRI:2011
RU-PRI,2012,22246876,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PRI:2012
RU-PRI,2013,20617705,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PRI:2013
RU-PRI,2014,20141936,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PRI:2014
RU-PRI,2015,21003654,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PRI:2015
RU-PRI,2016,20136166,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PRI:2016
RU-PRI,2017,19600377,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PRI:2017
RU-PRI,2018,19387109,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PRI:2018
RU-PRI,2019,20302768,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PRI:2019
RU-PSK,2005,2688021,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PSK:2005
RU-PSK,2006,2698284,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PSK:2006
RU-PSK,2007,2623134,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PSK:2007
RU-PSK,2008,2996126,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PSK:2008
RU-PSK,2009,2935333,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PSK:2009
RU-PSK,2010,3236239,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PSK:2010
RU-PSK,2011,3064667,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PSK:2011
RU-PSK,2012,3143451,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PSK:2012
RU-PSK,2013,2624347,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PSK:2013
RU-PSK,2014,2364429,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PSK:2014
RU-PSK,2015,2077697,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PSK:2015
RU-PSK,2016,1880616,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PSK:2016
RU-PSK,2017,2604902,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PSK:2017
RU-PSK,2018,2266185,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PSK:2018
RU-PSK,2019,2268551,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PSK:2019
RU-ROS,2005,20954673,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ROS:2005
RU-ROS,2006,23087836,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ROS:2006
RU-ROS,2007,21372018,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ROS:2007
RU-ROS,2008,22382185,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ROS:2008
RU-ROS,2009,19949803,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ROS:2009
RU-ROS,2010,20645644,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ROS:2010
RU-ROS,2011,22651545,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ROS:2011
RU-ROS,2012,22939160,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ROS:2012
RU-ROS,2013,21335131,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ROS:2013
RU-ROS,2014,21190103,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ROS:2014
RU-ROS,2015,18903424,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ROS:2015
RU-ROS,2016,18870664,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ROS:2016
RU-ROS,2017,21186608,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ROS:2017
RU-ROS,2018,20627735,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ROS:2018
RU-ROS,2019,18321994,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ROS:2019
RU-RYA,2005,8737903,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-RYA:2005
RU-RYA,2006,8054877,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-RYA:2006
RU-RYA,2007,8446526,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-RYA:2007
RU-RYA,2008,8236223,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-RYA:2008
RU-RYA,2009,7876466,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-RYA:2009
RU-RYA,2010,7748216,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-RYA:2010
RU-RYA,2011,8664486,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-RYA:2011
RU-RYA,2012,8538668,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-RYA:2012
RU-RYA,2013,12068065,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-RYA:2013
RU-RYA,2014,6457699,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-RYA:2014
RU-RYA,2015,5831130,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-RYA:2015
RU-RYA,2016,5360692,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-RYA:2016
RU-RYA,2017,5051840,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-RYA:2017
RU-RYA,2018,6705115,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-RYA:2018
RU-RYA,2019,4921378,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-RYA:2019
RU-SA,2005,16377897,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SA:2005
RU-SA,2006,8171142,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SA:2006
RU-SA,2007,16322530,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SA:2007
RU-SA,2008,16739877,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SA:2008
RU-SA,2009,15286849,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SA:2009
RU-SA,2010,24232955,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SA:2010
RU-SA,2011,16510374,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SA:2011
RU-SA,2012,17302453,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SA:2012
RU-SA,2013,14029328,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SA:2013
RU-SA,2014,16974532,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SA:2014
RU-SA,2015,17062357,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SA:2015
RU-SA,2016,17227242,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SA:2016
RU-SA,2017,15643709,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SA:2017
RU-SA,2018,16234041,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SA:2018
RU-SA,2019,17668587,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SA:2019
RU-SAK,2005,8803724,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAK:2005
RU-SAK,2006,9296873,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAK:2006
RU-SAK,2007,9117098,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAK:2007
RU-SAK,2008,12032206,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAK:2008
RU-SAK,2009,8449144,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAK:2009
RU-SAK,2010,7802109,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAK:2010
RU-SAK,2011,7878243,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAK:2011
RU-SAK,2012,7167118,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAK:2012
RU-SAK,2013,4684607,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAK:2013
RU-SAK,2014,5032051,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAK:2014
RU-SAK,2015,4977190,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAK:2015
RU-SAK,2016,5664501,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAK:2016
RU-SAK,2017,6094776,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAK:2017
RU-SAK,2018,6610063,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAK:2018
RU-SAK,2019,6893296,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAK:2019
RU-SAM,2005,26766866,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAM:2005
RU-SAM,2006,28772124,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAM:2006
RU-SAM,2007,27772944,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAM:2007
RU-SAM,2008,28424081,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAM:2008
RU-SAM,2009,25336289,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAM:2009
RU-SAM,2010,24053241,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAM:2010
RU-SAM,2011,37564721,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAM:2011
RU-SAM,2012,31122835,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAM:2012
RU-SAM,2013,29668074,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAM:2013
RU-SAM,2014,29905608,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAM:2014
RU-SAM,2015,31618329,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAM:2015
RU-SAM,2016,30871792,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAM:2016
RU-SAM,2017,32130454,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAM:2017
RU-SAM,2018,26682899,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAM:2018
RU-SAM,2019,28499576,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAM:2019
RU-SAR,2005,12657366,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAR:2005
RU-SAR,2006,7327599,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAR:2006
RU-SAR,2007,12436833,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAR:2007
RU-SAR,2008,12935539,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAR:2008
RU-SAR,2009,11182732,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAR:2009
RU-SAR,2010,11131778,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAR:2010
RU-SAR,2011,12113144,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAR:2011
RU-SAR,2012,12157704,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAR:2012
RU-SAR,2013,10880167,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAR:2013
RU-SAR,2014,11095005,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAR:2014
RU-SAR,2015,10316598,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAR:2015
RU-SAR,2016,9996871,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAR:2016
RU-SAR,2017,10174404,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAR:2017
RU-SAR,2018,12293579,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAR:2018
RU-SAR,2019,10909991,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SAR:2019
RU-SE,2005,1112315,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SE:2005
RU-SE,2006,1129304,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SE:2006
RU-SE,2007,1160847,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SE:2007
RU-SE,2008,1036603,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SE:2008
RU-SE,2009,1117403,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SE:2009
RU-SE,2010,868316,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SE:2010
RU-SE,2011,689703,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SE:2011
RU-SE,2012,1030109,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SE:2012
RU-SE,2013,932458,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SE:2013
RU-SE,2014,916743,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SE:2014
RU-SE,2015,1006444,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SE:2015
RU-SE,2016,745997,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SE:2016
RU-SMO,2005,6178421,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SMO:2005
RU-SMO,2006,6388515,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SMO:2006
RU-SMO,2007,6083774,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SMO:2007
RU-SMO,2008,6117366,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SMO:2008
RU-SMO,2009,5694680,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SMO:2009
RU-SMO,2010,5935896,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SMO:2010
RU-SMO,2011,6138573,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SMO:2011
RU-SMO,2012,5977498,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SMO:2012
RU-SMO,2013,5651036,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SMO:2013
RU-SMO,2014,5625987,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SMO:2014
RU-SMO,2015,5939947,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SMO:2015
RU-SMO,2016,5969736,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SMO:2016
RU-SMO,2017,4470632,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SMO:2017
RU-SMO,2018,4553797,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SMO:2018
RU-SMO,2019,4455120,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SMO:2019
RU-SPE,2005,19912415,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SPE:2005
RU-SPE,2006,14279605,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SPE:2006
RU-SPE,2007,21349621,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SPE:2007
RU-SPE,2008,21438722,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SPE:2008
RU-SPE,2009,29538876,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SPE:2009
RU-SPE,2010,32335397,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SPE:2010
RU-SPE,2011,32935461,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SPE:2011
RU-SPE,2012,32621272,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SPE:2012
RU-SPE,2013,32567730,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SPE:2013
RU-SPE,2014,34097726,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SPE:2014
RU-SPE,2015,34797809,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SPE:2015
RU-SPE,2016,34869397,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SPE:2016
RU-SPE,2017,38676841,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SPE:2017
RU-SPE,2018,38640376,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SPE:2018
RU-SPE,2019,39047942,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SPE:2019
RU-STA,2005,15290734,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-STA:2005
RU-STA,2006,14592271,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-STA:2006
RU-STA,2007,15118098,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-STA:2007
RU-STA,2008,15988667,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-STA:2008
RU-STA,2009,14755770,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-STA:2009
RU-STA,2010,15724715,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-STA:2010
RU-STA,2011,16640548,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-STA:2011
RU-STA,2012,15999838,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-STA:2012
RU-STA,2013,14491648,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-STA:2013
RU-STA,2014,15506876,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-STA:2014
RU-STA,2015,16228181,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-STA:2015
RU-STA,2016,15462337,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-STA:2016
RU-STA,2017,14028721,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-STA:2017
RU-STA,2018,14320179,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-STA:2018
RU-STA,2019,12021561,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-STA:2019
RU-SVE,2005,101538669,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SVE:2005
RU-SVE,2006,112140170,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SVE:2006
RU-SVE,2007,107494107,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SVE:2007
RU-SVE,2008,113021385,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SVE:2008
RU-SVE,2009,95023020,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SVE:2009
RU-SVE,2010,99707974,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SVE:2010
RU-SVE,2011,107861260,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SVE:2011
RU-SVE,2012,107990945,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SVE:2012
RU-SVE,2013,106444399,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SVE:2013
RU-SVE,2014,99641650,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SVE:2014
RU-SVE,2015,105223144,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SVE:2015
RU-SVE,2016,90685171,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SVE:2016
RU-SVE,2017,89874653,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SVE:2017
RU-SVE,2018,85552933,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SVE:2018
RU-SVE,2019,86622488,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-SVE:2019
RU-TA,2005,29680318,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TA:2005
RU-TA,2006,32154540,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TA:2006
RU-TA,2007,28993992,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TA:2007
RU-TA,2008,31145642,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TA:2008
RU-TA,2009,28693244,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TA:2009
RU-TA,2010,31143110,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TA:2010
RU-TA,2011,35501953,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TA:2011
RU-TA,2012,37773880,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TA:2012
RU-TA,2013,31880447,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TA:2013
RU-TA,2014,33830997,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TA:2014
RU-TA,2015,31844029,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TA:2015
RU-TA,2016,30381125,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TA:2016
RU-TA,2017,33771956,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TA:2017
RU-TA,2018,38176266,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TA:2018
RU-TA,2019,38450625,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TA:2019
RU-TAM,2005,4341883,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TAM:2005
RU-TAM,2006,4164092,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TAM:2006
RU-TAM,2007,3406403,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TAM:2007
RU-TAM,2008,3186005,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TAM:2008
RU-TAM,2009,3066390,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TAM:2009
RU-TAM,2010,2948405,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TAM:2010
RU-TAM,2011,3283640,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TAM:2011
RU-TAM,2012,3166316,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TAM:2012
RU-TAM,2013,3059986,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TAM:2013
RU-TAM,2014,3181536,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TAM:2014
RU-TAM,2015,3268272,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TAM:2015
RU-TAM,2016,3179664,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TAM:2016
RU-TAM,2017,3298624,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TAM:2017
RU-TAM,2018,3385236,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TAM:2018
RU-TAM,2019,3267246,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TAM:2019
RU-TOM,2005,9321316,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TOM:2005
RU-TOM,2006,9546891,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TOM:2006
RU-TOM,2007,9106732,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TOM:2007
RU-TOM,2008,9403987,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TOM:2008
RU-TOM,2009,9372162,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-TOM:2009
