year,total_emissions,actor_id,emissions_id,datasource_id
2020,55825,ECCC_G10864:549300ZX1Z8QGWASPX54,ECCC_GHGRP:ECCC_G10864:549300ZX1Z8QGWASPX542020,ECCC_GHGRP:2022-04-14
2019,51399,ECCC_G10864:549300ZX1Z8QGWASPX54,ECCC_GHGRP:ECCC_G10864:549300ZX1Z8QGWASPX542019,ECCC_GHGRP:2022-04-14
2018,75747,ECCC_G10864:549300ZX1Z8QGWASPX54,ECCC_GHGRP:ECCC_G10864:549300ZX1Z8QGWASPX542018,ECCC_GHGRP:2022-04-14
2017,67039,ECCC_G10864:549300ZX1Z8QGWASPX54,ECCC_GHGRP:ECCC_G10864:549300ZX1Z8QGWASPX542017,ECCC_GHGRP:2022-04-14
2020,34267,ECCC_G10975:549300ZX1Z8QGWASPX54,ECCC_GHGRP:ECCC_G10975:549300ZX1Z8QGWASPX542020,ECCC_GHGRP:2022-04-14
2019,33594,ECCC_G10975:549300ZX1Z8QGWASPX54,ECCC_GHGRP:ECCC_G10975:549300ZX1Z8QGWASPX542019,ECCC_GHGRP:2022-04-14
2018,27005,ECCC_G10975:549300ZX1Z8QGWASPX54,ECCC_GHGRP:ECCC_G10975:549300ZX1Z8QGWASPX542018,ECCC_GHGRP:2022-04-14
2017,11004,ECCC_G10975:549300ZX1Z8QGWASPX54,ECCC_GHGRP:ECCC_G10975:549300ZX1Z8QGWASPX542017,ECCC_GHGRP:2022-04-14
2020,28589,ECCC_G11211:549300ZX1Z8QGWASPX54,ECCC_GHGRP:ECCC_G11211:549300ZX1Z8QGWASPX542020,ECCC_GHGRP:2022-04-14
2018,26140,ECCC_G11211:549300ZX1Z8QGWASPX54,ECCC_GHGRP:ECCC_G11211:549300ZX1Z8QGWASPX542018,ECCC_GHGRP:2022-04-14
2017,24754,ECCC_G11211:549300ZX1Z8QGWASPX54,ECCC_GHGRP:ECCC_G11211:549300ZX1Z8QGWASPX542017,ECCC_GHGRP:2022-04-14
2019,27433,ECCC_G11211:549300ZX1Z8QGWASPX54,ECCC_GHGRP:ECCC_G11211:549300ZX1Z8QGWASPX542019,ECCC_GHGRP:2022-04-14
2020,116225,ECCC_G10346:JSP0TNC596XKLBPR0Y26,ECCC_GHGRP:ECCC_G10346:JSP0TNC596XKLBPR0Y262020,ECCC_GHGRP:2022-04-14
2019,137644,ECCC_G10346:JSP0TNC596XKLBPR0Y26,ECCC_GHGRP:ECCC_G10346:JSP0TNC596XKLBPR0Y262019,ECCC_GHGRP:2022-04-14
2018,123508,ECCC_G10346:JSP0TNC596XKLBPR0Y26,ECCC_GHGRP:ECCC_G10346:JSP0TNC596XKLBPR0Y262018,ECCC_GHGRP:2022-04-14
2017,142533,ECCC_G10346:JSP0TNC596XKLBPR0Y26,ECCC_GHGRP:ECCC_G10346:JSP0TNC596XKLBPR0Y262017,ECCC_GHGRP:2022-04-14
2016,126612,ECCC_G10346:JSP0TNC596XKLBPR0Y26,ECCC_GHGRP:ECCC_G10346:JSP0TNC596XKLBPR0Y262016,ECCC_GHGRP:2022-04-14
2015,120997,ECCC_G10346:JSP0TNC596XKLBPR0Y26,ECCC_GHGRP:ECCC_G10346:JSP0TNC596XKLBPR0Y262015,ECCC_GHGRP:2022-04-14
2014,95656,ECCC_G10346:JSP0TNC596XKLBPR0Y26,ECCC_GHGRP:ECCC_G10346:JSP0TNC596XKLBPR0Y262014,ECCC_GHGRP:2022-04-14
2013,95475,ECCC_G10346:JSP0TNC596XKLBPR0Y26,ECCC_GHGRP:ECCC_G10346:JSP0TNC596XKLBPR0Y262013,ECCC_GHGRP:2022-04-14
2012,102389,ECCC_G10346:JSP0TNC596XKLBPR0Y26,ECCC_GHGRP:ECCC_G10346:JSP0TNC596XKLBPR0Y262012,ECCC_GHGRP:2022-04-14
2010,104447,ECCC_G10346:JSP0TNC596XKLBPR0Y26,ECCC_GHGRP:ECCC_G10346:JSP0TNC596XKLBPR0Y262010,ECCC_GHGRP:2022-04-14
2020,73824,ECCC_G10355:5493005QJZPINYFP3420,ECCC_GHGRP:ECCC_G10355:5493005QJZPINYFP34202020,ECCC_GHGRP:2022-04-14
2019,75930,ECCC_G10355:5493005QJZPINYFP3420,ECCC_GHGRP:ECCC_G10355:5493005QJZPINYFP34202019,ECCC_GHGRP:2022-04-14
2018,81873,ECCC_G10355:5493005QJZPINYFP3420,ECCC_GHGRP:ECCC_G10355:5493005QJZPINYFP34202018,ECCC_GHGRP:2022-04-14
2017,105160,ECCC_G10355:5493005QJZPINYFP3420,ECCC_GHGRP:ECCC_G10355:5493005QJZPINYFP34202017,ECCC_GHGRP:2022-04-14
2016,103730,ECCC_G10355:5493005QJZPINYFP3420,ECCC_GHGRP:ECCC_G10355:5493005QJZPINYFP34202016,ECCC_GHGRP:2022-04-14
2020,78823,ECCC_G10358:549300G5NNL3OGZRXK45,ECCC_GHGRP:ECCC_G10358:549300G5NNL3OGZRXK452020,ECCC_GHGRP:2022-04-14
2019,71524,ECCC_G10358:549300G5NNL3OGZRXK45,ECCC_GHGRP:ECCC_G10358:549300G5NNL3OGZRXK452019,ECCC_GHGRP:2022-04-14
2018,76230,ECCC_G10358:549300G5NNL3OGZRXK45,ECCC_GHGRP:ECCC_G10358:549300G5NNL3OGZRXK452018,ECCC_GHGRP:2022-04-14
2017,76639,ECCC_G10358:549300G5NNL3OGZRXK45,ECCC_GHGRP:ECCC_G10358:549300G5NNL3OGZRXK452017,ECCC_GHGRP:2022-04-14
2016,77818,ECCC_G10358:549300G5NNL3OGZRXK45,ECCC_GHGRP:ECCC_G10358:549300G5NNL3OGZRXK452016,ECCC_GHGRP:2022-04-14
2015,81807,ECCC_G10358:549300G5NNL3OGZRXK45,ECCC_GHGRP:ECCC_G10358:549300G5NNL3OGZRXK452015,ECCC_GHGRP:2022-04-14
2014,80519,ECCC_G10358:549300G5NNL3OGZRXK45,ECCC_GHGRP:ECCC_G10358:549300G5NNL3OGZRXK452014,ECCC_GHGRP:2022-04-14
2013,82329,ECCC_G10358:549300G5NNL3OGZRXK45,ECCC_GHGRP:ECCC_G10358:549300G5NNL3OGZRXK452013,ECCC_GHGRP:2022-04-14
2012,84752,ECCC_G10358:549300G5NNL3OGZRXK45,ECCC_GHGRP:ECCC_G10358:549300G5NNL3OGZRXK452012,ECCC_GHGRP:2022-04-14
2011,85750,ECCC_G10358:549300G5NNL3OGZRXK45,ECCC_GHGRP:ECCC_G10358:549300G5NNL3OGZRXK452011,ECCC_GHGRP:2022-04-14
2010,94783,ECCC_G10358:549300G5NNL3OGZRXK45,ECCC_GHGRP:ECCC_G10358:549300G5NNL3OGZRXK452010,ECCC_GHGRP:2022-04-14
2009,58569,ECCC_G10358:549300G5NNL3OGZRXK45,ECCC_GHGRP:ECCC_G10358:549300G5NNL3OGZRXK452009,ECCC_GHGRP:2022-04-14
2007,68750,ECCC_G10358:549300G5NNL3OGZRXK45,ECCC_GHGRP:ECCC_G10358:549300G5NNL3OGZRXK452007,ECCC_GHGRP:2022-04-14
2006,77100,ECCC_G10358:549300G5NNL3OGZRXK45,ECCC_GHGRP:ECCC_G10358:549300G5NNL3OGZRXK452006,ECCC_GHGRP:2022-04-14
2020,583597,ECCC_G10360:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10360:ZRPT83FLC26QOUQ8DT582020,ECCC_GHGRP:2022-04-14
2019,578493,ECCC_G10360:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10360:ZRPT83FLC26QOUQ8DT582019,ECCC_GHGRP:2022-04-14
2018,532135,ECCC_G10360:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10360:ZRPT83FLC26QOUQ8DT582018,ECCC_GHGRP:2022-04-14
2017,608362,ECCC_G10360:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10360:ZRPT83FLC26QOUQ8DT582017,ECCC_GHGRP:2022-04-14
2016,522838,ECCC_G10360:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10360:ZRPT83FLC26QOUQ8DT582016,ECCC_GHGRP:2022-04-14
2015,570029,ECCC_G10360:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10360:ZRPT83FLC26QOUQ8DT582015,ECCC_GHGRP:2022-04-14
2014,460559,ECCC_G10360:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10360:ZRPT83FLC26QOUQ8DT582014,ECCC_GHGRP:2022-04-14
2013,509251,ECCC_G10360:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10360:ZRPT83FLC26QOUQ8DT582013,ECCC_GHGRP:2022-04-14
2012,485702,ECCC_G10360:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10360:ZRPT83FLC26QOUQ8DT582012,ECCC_GHGRP:2022-04-14
2011,434302,ECCC_G10360:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10360:ZRPT83FLC26QOUQ8DT582011,ECCC_GHGRP:2022-04-14
2010,390822,ECCC_G10360:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10360:ZRPT83FLC26QOUQ8DT582010,ECCC_GHGRP:2022-04-14
2009,471846,ECCC_G10360:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10360:ZRPT83FLC26QOUQ8DT582009,ECCC_GHGRP:2022-04-14
2006,199195,ECCC_G10360:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10360:ZRPT83FLC26QOUQ8DT582006,ECCC_GHGRP:2022-04-14
2008,484494,ECCC_G10360:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10360:ZRPT83FLC26QOUQ8DT582008,ECCC_GHGRP:2022-04-14
2007,357560,ECCC_G10360:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10360:ZRPT83FLC26QOUQ8DT582007,ECCC_GHGRP:2022-04-14
2020,46182,ECCC_G10366:254900S2XROLM5WUR914,ECCC_GHGRP:ECCC_G10366:254900S2XROLM5WUR9142020,ECCC_GHGRP:2022-04-14
2019,66324,ECCC_G10366:254900S2XROLM5WUR914,ECCC_GHGRP:ECCC_G10366:254900S2XROLM5WUR9142019,ECCC_GHGRP:2022-04-14
2018,82561,ECCC_G10366:254900S2XROLM5WUR914,ECCC_GHGRP:ECCC_G10366:254900S2XROLM5WUR9142018,ECCC_GHGRP:2022-04-14
2017,68086,ECCC_G10366:254900S2XROLM5WUR914,ECCC_GHGRP:ECCC_G10366:254900S2XROLM5WUR9142017,ECCC_GHGRP:2022-04-14
2016,67734,ECCC_G10366:254900S2XROLM5WUR914,ECCC_GHGRP:ECCC_G10366:254900S2XROLM5WUR9142016,ECCC_GHGRP:2022-04-14
2015,92225,ECCC_G10366:254900S2XROLM5WUR914,ECCC_GHGRP:ECCC_G10366:254900S2XROLM5WUR9142015,ECCC_GHGRP:2022-04-14
2014,61068,ECCC_G10366:254900S2XROLM5WUR914,ECCC_GHGRP:ECCC_G10366:254900S2XROLM5WUR9142014,ECCC_GHGRP:2022-04-14
2013,48916,ECCC_G10366:254900S2XROLM5WUR914,ECCC_GHGRP:ECCC_G10366:254900S2XROLM5WUR9142013,ECCC_GHGRP:2022-04-14
2012,63943,ECCC_G10366:254900S2XROLM5WUR914,ECCC_GHGRP:ECCC_G10366:254900S2XROLM5WUR9142012,ECCC_GHGRP:2022-04-14
2011,65375,ECCC_G10366:254900S2XROLM5WUR914,ECCC_GHGRP:ECCC_G10366:254900S2XROLM5WUR9142011,ECCC_GHGRP:2022-04-14
2010,70463,ECCC_G10366:254900S2XROLM5WUR914,ECCC_GHGRP:ECCC_G10366:254900S2XROLM5WUR9142010,ECCC_GHGRP:2022-04-14
2009,103017,ECCC_G10366:254900S2XROLM5WUR914,ECCC_GHGRP:ECCC_G10366:254900S2XROLM5WUR9142009,ECCC_GHGRP:2022-04-14
2008,91986,ECCC_G10366:254900S2XROLM5WUR914,ECCC_GHGRP:ECCC_G10366:254900S2XROLM5WUR9142008,ECCC_GHGRP:2022-04-14
2007,126026,ECCC_G10366:254900S2XROLM5WUR914,ECCC_GHGRP:ECCC_G10366:254900S2XROLM5WUR9142007,ECCC_GHGRP:2022-04-14
2006,115929,ECCC_G10366:254900S2XROLM5WUR914,ECCC_GHGRP:ECCC_G10366:254900S2XROLM5WUR9142006,ECCC_GHGRP:2022-04-14
2020,181827,ECCC_G10376:549300FCRH8BIELHLK38,ECCC_GHGRP:ECCC_G10376:549300FCRH8BIELHLK382020,ECCC_GHGRP:2022-04-14
2020,21878,ECCC_G11162:549300FCRH8BIELHLK38,ECCC_GHGRP:ECCC_G11162:549300FCRH8BIELHLK382020,ECCC_GHGRP:2022-04-14
2019,167550,ECCC_G10376:549300FCRH8BIELHLK38,ECCC_GHGRP:ECCC_G10376:549300FCRH8BIELHLK382019,ECCC_GHGRP:2022-04-14
2019,23986,ECCC_G11162:549300FCRH8BIELHLK38,ECCC_GHGRP:ECCC_G11162:549300FCRH8BIELHLK382019,ECCC_GHGRP:2022-04-14
2018,169855,ECCC_G10376:549300FCRH8BIELHLK38,ECCC_GHGRP:ECCC_G10376:549300FCRH8BIELHLK382018,ECCC_GHGRP:2022-04-14
2018,34282,ECCC_G11162:549300FCRH8BIELHLK38,ECCC_GHGRP:ECCC_G11162:549300FCRH8BIELHLK382018,ECCC_GHGRP:2022-04-14
2017,182950,ECCC_G10376:549300FCRH8BIELHLK38,ECCC_GHGRP:ECCC_G10376:549300FCRH8BIELHLK382017,ECCC_GHGRP:2022-04-14
2017,32890,ECCC_G11162:549300FCRH8BIELHLK38,ECCC_GHGRP:ECCC_G11162:549300FCRH8BIELHLK382017,ECCC_GHGRP:2022-04-14
2016,186021,ECCC_G10376:549300FCRH8BIELHLK38,ECCC_GHGRP:ECCC_G10376:549300FCRH8BIELHLK382016,ECCC_GHGRP:2022-04-14
2015,193850,ECCC_G10376:549300FCRH8BIELHLK38,ECCC_GHGRP:ECCC_G10376:549300FCRH8BIELHLK382015,ECCC_GHGRP:2022-04-14
2014,193775,ECCC_G10376:549300FCRH8BIELHLK38,ECCC_GHGRP:ECCC_G10376:549300FCRH8BIELHLK382014,ECCC_GHGRP:2022-04-14
2013,196000,ECCC_G10376:549300FCRH8BIELHLK38,ECCC_GHGRP:ECCC_G10376:549300FCRH8BIELHLK382013,ECCC_GHGRP:2022-04-14
2012,186835,ECCC_G10376:549300FCRH8BIELHLK38,ECCC_GHGRP:ECCC_G10376:549300FCRH8BIELHLK382012,ECCC_GHGRP:2022-04-14
2011,240332,ECCC_G10376:549300FCRH8BIELHLK38,ECCC_GHGRP:ECCC_G10376:549300FCRH8BIELHLK382011,ECCC_GHGRP:2022-04-14
2010,194225,ECCC_G10376:549300FCRH8BIELHLK38,ECCC_GHGRP:ECCC_G10376:549300FCRH8BIELHLK382010,ECCC_GHGRP:2022-04-14
2020,74191,ECCC_G10527:549300JVK4B3OCNPFG14,ECCC_GHGRP:ECCC_G10527:549300JVK4B3OCNPFG142020,ECCC_GHGRP:2022-04-14
2019,67740,ECCC_G10527:549300JVK4B3OCNPFG14,ECCC_GHGRP:ECCC_G10527:549300JVK4B3OCNPFG142019,ECCC_GHGRP:2022-04-14
2018,71417,ECCC_G10527:549300JVK4B3OCNPFG14,ECCC_GHGRP:ECCC_G10527:549300JVK4B3OCNPFG142018,ECCC_GHGRP:2022-04-14
2017,70673,ECCC_G10527:549300JVK4B3OCNPFG14,ECCC_GHGRP:ECCC_G10527:549300JVK4B3OCNPFG142017,ECCC_GHGRP:2022-04-14
2016,69868,ECCC_G10527:549300JVK4B3OCNPFG14,ECCC_GHGRP:ECCC_G10527:549300JVK4B3OCNPFG142016,ECCC_GHGRP:2022-04-14
2015,75440,ECCC_G10527:549300JVK4B3OCNPFG14,ECCC_GHGRP:ECCC_G10527:549300JVK4B3OCNPFG142015,ECCC_GHGRP:2022-04-14
2014,75355,ECCC_G10527:549300JVK4B3OCNPFG14,ECCC_GHGRP:ECCC_G10527:549300JVK4B3OCNPFG142014,ECCC_GHGRP:2022-04-14
2013,72860,ECCC_G10527:549300JVK4B3OCNPFG14,ECCC_GHGRP:ECCC_G10527:549300JVK4B3OCNPFG142013,ECCC_GHGRP:2022-04-14
2012,71359,ECCC_G10527:549300JVK4B3OCNPFG14,ECCC_GHGRP:ECCC_G10527:549300JVK4B3OCNPFG142012,ECCC_GHGRP:2022-04-14
2011,62993,ECCC_G10527:549300JVK4B3OCNPFG14,ECCC_GHGRP:ECCC_G10527:549300JVK4B3OCNPFG142011,ECCC_GHGRP:2022-04-14
2010,64574,ECCC_G10527:549300JVK4B3OCNPFG14,ECCC_GHGRP:ECCC_G10527:549300JVK4B3OCNPFG142010,ECCC_GHGRP:2022-04-14
2009,72493,ECCC_G10527:549300JVK4B3OCNPFG14,ECCC_GHGRP:ECCC_G10527:549300JVK4B3OCNPFG142009,ECCC_GHGRP:2022-04-14
2020,27683,ECCC_G10545:549300PTBTWUDQPGRE86,ECCC_GHGRP:ECCC_G10545:549300PTBTWUDQPGRE862020,ECCC_GHGRP:2022-04-14
2019,30271,ECCC_G10545:549300PTBTWUDQPGRE86,ECCC_GHGRP:ECCC_G10545:549300PTBTWUDQPGRE862019,ECCC_GHGRP:2022-04-14
2018,29174,ECCC_G10545:549300PTBTWUDQPGRE86,ECCC_GHGRP:ECCC_G10545:549300PTBTWUDQPGRE862018,ECCC_GHGRP:2022-04-14
2017,29148,ECCC_G10545:549300PTBTWUDQPGRE86,ECCC_GHGRP:ECCC_G10545:549300PTBTWUDQPGRE862017,ECCC_GHGRP:2022-04-14
2016,29058,ECCC_G10545:549300PTBTWUDQPGRE86,ECCC_GHGRP:ECCC_G10545:549300PTBTWUDQPGRE862016,ECCC_GHGRP:2022-04-14
2015,30186,ECCC_G10545:549300PTBTWUDQPGRE86,ECCC_GHGRP:ECCC_G10545:549300PTBTWUDQPGRE862015,ECCC_GHGRP:2022-04-14
2014,30488,ECCC_G10545:549300PTBTWUDQPGRE86,ECCC_GHGRP:ECCC_G10545:549300PTBTWUDQPGRE862014,ECCC_GHGRP:2022-04-14
2013,31477,ECCC_G10545:549300PTBTWUDQPGRE86,ECCC_GHGRP:ECCC_G10545:549300PTBTWUDQPGRE862013,ECCC_GHGRP:2022-04-14
2012,31647,ECCC_G10545:549300PTBTWUDQPGRE86,ECCC_GHGRP:ECCC_G10545:549300PTBTWUDQPGRE862012,ECCC_GHGRP:2022-04-14
2011,33165,ECCC_G10545:549300PTBTWUDQPGRE86,ECCC_GHGRP:ECCC_G10545:549300PTBTWUDQPGRE862011,ECCC_GHGRP:2022-04-14
2010,34170,ECCC_G10545:549300PTBTWUDQPGRE86,ECCC_GHGRP:ECCC_G10545:549300PTBTWUDQPGRE862010,ECCC_GHGRP:2022-04-14
2009,34175,ECCC_G10545:549300PTBTWUDQPGRE86,ECCC_GHGRP:ECCC_G10545:549300PTBTWUDQPGRE862009,ECCC_GHGRP:2022-04-14
2020,38430,ECCC_G11173:5493005C3MRGJI6ZZF14,ECCC_GHGRP:ECCC_G11173:5493005C3MRGJI6ZZF142020,ECCC_GHGRP:2022-04-14
2019,35105,ECCC_G11173:5493005C3MRGJI6ZZF14,ECCC_GHGRP:ECCC_G11173:5493005C3MRGJI6ZZF142019,ECCC_GHGRP:2022-04-14
2018,30845,ECCC_G11173:5493005C3MRGJI6ZZF14,ECCC_GHGRP:ECCC_G11173:5493005C3MRGJI6ZZF142018,ECCC_GHGRP:2022-04-14
2017,33086,ECCC_G11173:5493005C3MRGJI6ZZF14,ECCC_GHGRP:ECCC_G11173:5493005C3MRGJI6ZZF142017,ECCC_GHGRP:2022-04-14
2020,30142,ECCC_G11186:5493005C3MRGJI6ZZF14,ECCC_GHGRP:ECCC_G11186:5493005C3MRGJI6ZZF142020,ECCC_GHGRP:2022-04-14
2019,27635,ECCC_G11186:5493005C3MRGJI6ZZF14,ECCC_GHGRP:ECCC_G11186:5493005C3MRGJI6ZZF142019,ECCC_GHGRP:2022-04-14
2018,26424,ECCC_G11186:5493005C3MRGJI6ZZF14,ECCC_GHGRP:ECCC_G11186:5493005C3MRGJI6ZZF142018,ECCC_GHGRP:2022-04-14
2017,27038,ECCC_G11186:5493005C3MRGJI6ZZF14,ECCC_GHGRP:ECCC_G11186:5493005C3MRGJI6ZZF142017,ECCC_GHGRP:2022-04-14
2020,7324,ECCC_G11913:5493005C3MRGJI6ZZF14,ECCC_GHGRP:ECCC_G11913:5493005C3MRGJI6ZZF142020,ECCC_GHGRP:2022-04-14
2019,7973,ECCC_G11913:5493005C3MRGJI6ZZF14,ECCC_GHGRP:ECCC_G11913:5493005C3MRGJI6ZZF142019,ECCC_GHGRP:2022-04-14
2018,7783,ECCC_G11913:5493005C3MRGJI6ZZF14,ECCC_GHGRP:ECCC_G11913:5493005C3MRGJI6ZZF142018,ECCC_GHGRP:2022-04-14
2020,74719,ECCC_G10427:549300LM7VO08PVE7165,ECCC_GHGRP:ECCC_G10427:549300LM7VO08PVE71652020,ECCC_GHGRP:2022-04-14
2019,75116,ECCC_G10427:549300LM7VO08PVE7165,ECCC_GHGRP:ECCC_G10427:549300LM7VO08PVE71652019,ECCC_GHGRP:2022-04-14
2018,76595,ECCC_G10427:549300LM7VO08PVE7165,ECCC_GHGRP:ECCC_G10427:549300LM7VO08PVE71652018,ECCC_GHGRP:2022-04-14
2017,74863,ECCC_G10427:549300LM7VO08PVE7165,ECCC_GHGRP:ECCC_G10427:549300LM7VO08PVE71652017,ECCC_GHGRP:2022-04-14
2016,62453,ECCC_G10427:549300LM7VO08PVE7165,ECCC_GHGRP:ECCC_G10427:549300LM7VO08PVE71652016,ECCC_GHGRP:2022-04-14
2020,87136,ECCC_G10456:CZ72ZHBVKZXQRV3XFE26,ECCC_GHGRP:ECCC_G10456:CZ72ZHBVKZXQRV3XFE262020,ECCC_GHGRP:2022-04-14
2019,83157,ECCC_G10456:CZ72ZHBVKZXQRV3XFE26,ECCC_GHGRP:ECCC_G10456:CZ72ZHBVKZXQRV3XFE262019,ECCC_GHGRP:2022-04-14
2020,81598,ECCC_G10676:CZ72ZHBVKZXQRV3XFE26,ECCC_GHGRP:ECCC_G10676:CZ72ZHBVKZXQRV3XFE262020,ECCC_GHGRP:2022-04-14
2020,11879,ECCC_G10942:CZ72ZHBVKZXQRV3XFE26,ECCC_GHGRP:ECCC_G10942:CZ72ZHBVKZXQRV3XFE262020,ECCC_GHGRP:2022-04-14
2020,10772,ECCC_G10943:CZ72ZHBVKZXQRV3XFE26,ECCC_GHGRP:ECCC_G10943:CZ72ZHBVKZXQRV3XFE262020,ECCC_GHGRP:2022-04-14
2020,39424,ECCC_G10944:CZ72ZHBVKZXQRV3XFE26,ECCC_GHGRP:ECCC_G10944:CZ72ZHBVKZXQRV3XFE262020,ECCC_GHGRP:2022-04-14
2020,42387,ECCC_G10945:CZ72ZHBVKZXQRV3XFE26,ECCC_GHGRP:ECCC_G10945:CZ72ZHBVKZXQRV3XFE262020,ECCC_GHGRP:2022-04-14
2020,24376,ECCC_G10947:CZ72ZHBVKZXQRV3XFE26,ECCC_GHGRP:ECCC_G10947:CZ72ZHBVKZXQRV3XFE262020,ECCC_GHGRP:2022-04-14
2020,26323,ECCC_G11207:CZ72ZHBVKZXQRV3XFE26,ECCC_GHGRP:ECCC_G11207:CZ72ZHBVKZXQRV3XFE262020,ECCC_GHGRP:2022-04-14
2020,26534,ECCC_G11464:CZ72ZHBVKZXQRV3XFE26,ECCC_GHGRP:ECCC_G11464:CZ72ZHBVKZXQRV3XFE262020,ECCC_GHGRP:2022-04-14
2020,27806,ECCC_G11539:CZ72ZHBVKZXQRV3XFE26,ECCC_GHGRP:ECCC_G11539:CZ72ZHBVKZXQRV3XFE262020,ECCC_GHGRP:2022-04-14
2020,21347,ECCC_G11907:CZ72ZHBVKZXQRV3XFE26,ECCC_GHGRP:ECCC_G11907:CZ72ZHBVKZXQRV3XFE262020,ECCC_GHGRP:2022-04-14
2020,20401,ECCC_G11908:CZ72ZHBVKZXQRV3XFE26,ECCC_GHGRP:ECCC_G11908:CZ72ZHBVKZXQRV3XFE262020,ECCC_GHGRP:2022-04-14
2019,77770,ECCC_G10676:CZ72ZHBVKZXQRV3XFE26,ECCC_GHGRP:ECCC_G10676:CZ72ZHBVKZXQRV3XFE262019,ECCC_GHGRP:2022-04-14
2019,12610,ECCC_G10942:CZ72ZHBVKZXQRV3XFE26,ECCC_GHGRP:ECCC_G10942:CZ72ZHBVKZXQRV3XFE262019,ECCC_GHGRP:2022-04-14
2019,38091,ECCC_G10944:CZ72ZHBVKZXQRV3XFE26,ECCC_GHGRP:ECCC_G10944:CZ72ZHBVKZXQRV3XFE262019,ECCC_GHGRP:2022-04-14
2019,42845,ECCC_G10945:CZ72ZHBVKZXQRV3XFE26,ECCC_GHGRP:ECCC_G10945:CZ72ZHBVKZXQRV3XFE262019,ECCC_GHGRP:2022-04-14
2019,9970,ECCC_G10946:CZ72ZHBVKZXQRV3XFE26,ECCC_GHGRP:ECCC_G10946:CZ72ZHBVKZXQRV3XFE262019,ECCC_GHGRP:2022-04-14
2019,25391,ECCC_G10947:CZ72ZHBVKZXQRV3XFE26,ECCC_GHGRP:ECCC_G10947:CZ72ZHBVKZXQRV3XFE262019,ECCC_GHGRP:2022-04-14
2019,24727,ECCC_G11207:CZ72ZHBVKZXQRV3XFE26,ECCC_GHGRP:ECCC_G11207:CZ72ZHBVKZXQRV3XFE262019,ECCC_GHGRP:2022-04-14
2019,29119,ECCC_G11464:CZ72ZHBVKZXQRV3XFE26,ECCC_GHGRP:ECCC_G11464:CZ72ZHBVKZXQRV3XFE262019,ECCC_GHGRP:2022-04-14
2019,30235,ECCC_G11539:CZ72ZHBVKZXQRV3XFE26,ECCC_GHGRP:ECCC_G11539:CZ72ZHBVKZXQRV3XFE262019,ECCC_GHGRP:2022-04-14
2019,16803,ECCC_G11905:CZ72ZHBVKZXQRV3XFE26,ECCC_GHGRP:ECCC_G11905:CZ72ZHBVKZXQRV3XFE262019,ECCC_GHGRP:2022-04-14
2019,15871,ECCC_G11907:CZ72ZHBVKZXQRV3XFE26,ECCC_GHGRP:ECCC_G11907:CZ72ZHBVKZXQRV3XFE262019,ECCC_GHGRP:2022-04-14
2019,14606,ECCC_G11908:CZ72ZHBVKZXQRV3XFE26,ECCC_GHGRP:ECCC_G11908:CZ72ZHBVKZXQRV3XFE262019,ECCC_GHGRP:2022-04-14
2020,10538,ECCC_G10747:CZ72ZHBVKZXQRV3XFE26,ECCC_GHGRP:ECCC_G10747:CZ72ZHBVKZXQRV3XFE262020,ECCC_GHGRP:2022-04-14
2019,9250,ECCC_G10747:CZ72ZHBVKZXQRV3XFE26,ECCC_GHGRP:ECCC_G10747:CZ72ZHBVKZXQRV3XFE262019,ECCC_GHGRP:2022-04-14
2020,65189,ECCC_G10467:8ZVIH12NGFM5URTOES98,ECCC_GHGRP:ECCC_G10467:8ZVIH12NGFM5URTOES982020,ECCC_GHGRP:2022-04-14
2019,85807,ECCC_G10467:8ZVIH12NGFM5URTOES98,ECCC_GHGRP:ECCC_G10467:8ZVIH12NGFM5URTOES982019,ECCC_GHGRP:2022-04-14
2018,82282,ECCC_G10467:8ZVIH12NGFM5URTOES98,ECCC_GHGRP:ECCC_G10467:8ZVIH12NGFM5URTOES982018,ECCC_GHGRP:2022-04-14
2020,112356,ECCC_G10620:VFIHQZIFDSYYZFB4MS14,ECCC_GHGRP:ECCC_G10620:VFIHQZIFDSYYZFB4MS142020,ECCC_GHGRP:2022-04-14
