item,iso31662,population,populationYear
http://www.wikidata.org/entity/Q1276793,SI-010,3970,2020
http://www.wikidata.org/entity/Q1276793,SI-010,3953,2020
http://www.wikidata.org/entity/Q1276793,SI-010,3961,2018
http://www.wikidata.org/entity/Q1276793,SI-010,3976,2018
http://www.wikidata.org/entity/Q1276793,SI-010,3989,2017
http://www.wikidata.org/entity/Q1276793,SI-010,4012,2017
http://www.wikidata.org/entity/Q2252820,LV-037,7640,2019
http://www.wikidata.org/entity/Q2252820,LV-037,7640,2020
http://www.wikidata.org/entity/Q2252820,LV-037,7598,2017
http://www.wikidata.org/entity/Q2252820,LV-037,7622,2021
http://www.wikidata.org/entity/Q539864,SI-095,3597,2017
http://www.wikidata.org/entity/Q539864,SI-095,3619,2018
http://www.wikidata.org/entity/Q539864,SI-095,3659,2018
http://www.wikidata.org/entity/Q539864,SI-095,3697,2019
http://www.wikidata.org/entity/Q539864,SI-095,3714,2020
http://www.wikidata.org/entity/Q539864,SI-095,3776,2020
http://www.wikidata.org/entity/Q1016826,SI-115,3973,2018
http://www.wikidata.org/entity/Q1016826,SI-115,3975,2018
http://www.wikidata.org/entity/Q1016826,SI-115,4005,2017
http://www.wikidata.org/entity/Q1016826,SI-115,4011,2019
http://www.wikidata.org/entity/Q1016826,SI-115,4013,2017
http://www.wikidata.org/entity/Q1016826,SI-115,4034,2020
http://www.wikidata.org/entity/Q1016826,SI-115,4046,2020
http://www.wikidata.org/entity/Q2283334,LV-060,2880,2020
http://www.wikidata.org/entity/Q2283334,LV-060,3030,2017
http://www.wikidata.org/entity/Q2283334,LV-060,2867,2021
http://www.wikidata.org/entity/Q2283334,LV-060,2932,2019
http://www.wikidata.org/entity/Q43407,CN-SD,101527453,2020
http://www.wikidata.org/entity/Q32508,GB-KTT,175470,2018
http://www.wikidata.org/entity/Q26253,PT-30,250769,2021
http://www.wikidata.org/entity/Q34497,SH-HL,4612,2020
http://www.wikidata.org/entity/Q45761,CN-HN,66444864,2020
http://www.wikidata.org/entity/Q43233,BR-ES,4108508,2021
http://www.wikidata.org/entity/Q46862,CN-HB,57752557,2020
http://www.wikidata.org/entity/Q40637,UA-18,1240500,2017
http://www.wikidata.org/entity/Q43684,CN-HA,95590000,2017
http://www.wikidata.org/entity/Q43684,CN-HA,96050000,2018
http://www.wikidata.org/entity/Q40478,GB-HMF,185426,2018
http://www.wikidata.org/entity/Q47134,GB-ZET,22920,2019
http://www.wikidata.org/entity/Q47134,GB-ZET,22990,2018
http://www.wikidata.org/entity/Q47134,GB-ZET,23080,2017
http://www.wikidata.org/entity/Q46786,LT-18,45285,2020
http://www.wikidata.org/entity/Q50631,NO-19,167207,2019
http://www.wikidata.org/entity/Q26586,DK-82,1326913,2019
http://www.wikidata.org/entity/Q41164,KR-49,658282,2018
http://www.wikidata.org/entity/Q50624,NO-11,472024,2017
http://www.wikidata.org/entity/Q50624,NO-11,475654,2019
http://www.wikidata.org/entity/Q55276,ES-SO,88747,2021
http://www.wikidata.org/entity/Q58882,LT-47,15076,2020
http://www.wikidata.org/entity/Q40780,BR-AC,881935,2019
http://www.wikidata.org/entity/Q43684,CN-HA,99365519,2020
http://www.wikidata.org/entity/Q42200,CN-HI,10081232,2020
http://www.wikidata.org/entity/Q40637,UA-18,1231239,2018
http://www.wikidata.org/entity/Q47117,TR-10,1226575,2018
http://www.wikidata.org/entity/Q31068,EG-DK,6492381,2017
http://www.wikidata.org/entity/Q41283,KR-29,1490092,2018
http://www.wikidata.org/entity/Q43783,BR-SE,2288116,2017
http://www.wikidata.org/entity/Q40249,TR-07,2426356,2018
http://www.wikidata.org/entity/Q43194,CN-YN,47209277,2020
http://www.wikidata.org/entity/Q15894,SI-071,16236,2017
http://www.wikidata.org/entity/Q15894,SI-071,16346,2017
http://www.wikidata.org/entity/Q15894,SI-071,16362,2018
http://www.wikidata.org/entity/Q15894,SI-071,16488,2018
http://www.wikidata.org/entity/Q15894,SI-071,16651,2019
http://www.wikidata.org/entity/Q15894,SI-071,16781,2020
http://www.wikidata.org/entity/Q15894,SI-071,16829,2020
http://www.wikidata.org/entity/Q15931,SI-190,21243,2018
http://www.wikidata.org/entity/Q15931,SI-190,21261,2017
http://www.wikidata.org/entity/Q15931,SI-190,21263,2017
http://www.wikidata.org/entity/Q15931,SI-190,21317,2018
http://www.wikidata.org/entity/Q15931,SI-190,21425,2019
http://www.wikidata.org/entity/Q15931,SI-190,21492,2020
http://www.wikidata.org/entity/Q15931,SI-190,21557,2020
http://www.wikidata.org/entity/Q13875,PH-ROM,308985,2020
http://www.wikidata.org/entity/Q13877,PH-SAR,558946,2020
http://www.wikidata.org/entity/Q13887,PH-SLU,1000108,2020
http://www.wikidata.org/entity/Q3326,FR-19,240073,2019
http://www.wikidata.org/entity/Q3326,FR-19,240583,2018
http://www.wikidata.org/entity/Q3326,FR-19,241464,2017
http://www.wikidata.org/entity/Q5727,ES-RI,315675,2018
http://www.wikidata.org/entity/Q5727,ES-RI,319796,2021
http://www.wikidata.org/entity/Q5712,FI-19,481673,2021
http://www.wikidata.org/entity/Q5701,FI-11,523598,2021
http://www.wikidata.org/entity/Q5720,ES-VC,5003769,2019
http://www.wikidata.org/entity/Q11933,CH-ZG,126837,2018
http://www.wikidata.org/entity/Q5720,ES-VC,5057353,2020
http://www.wikidata.org/entity/Q12172,CH-BS,194766,2018
http://www.wikidata.org/entity/Q12172,CH-BS,198988,2017
http://www.wikidata.org/entity/Q12172,CH-BS,200761,2021
http://www.wikidata.org/entity/Q12172,CH-BS,200973,2021
http://www.wikidata.org/entity/Q12172,CH-BS,201156,2021
http://www.wikidata.org/entity/Q12172,CH-BS,201386,2021
http://www.wikidata.org/entity/Q12172,CH-BS,201766,2021
http://www.wikidata.org/entity/Q12172,CH-BS,201856,2021
http://www.wikidata.org/entity/Q12172,CH-BS,201899,2021
http://www.wikidata.org/entity/Q12172,CH-BS,201909,2021
http://www.wikidata.org/entity/Q12172,CH-BS,201917,2021
http://www.wikidata.org/entity/Q5446,RU-ME,675332,2021
http://www.wikidata.org/entity/Q5446,RU-ME,676184,2021
http://www.wikidata.org/entity/Q5446,RU-ME,679094,2020
http://www.wikidata.org/entity/Q5446,RU-ME,682333,2018
http://www.wikidata.org/entity/Q8684,KR-11,9668465,2020
http://www.wikidata.org/entity/Q3832,CF-BGF,889231,2020
http://www.wikidata.org/entity/Q12563,FR-40,407444,2017
http://www.wikidata.org/entity/Q8684,KR-11,9806538,2018
http://www.wikidata.org/entity/Q3859,RW-01,1156663,2019
http://www.wikidata.org/entity/Q5096,ID-PB,1134068,2020
http://www.wikidata.org/entity/Q3861,QA-DA,1186023,2020
http://www.wikidata.org/entity/Q5387,RU-KIR,1250173,2021
http://www.wikidata.org/entity/Q5387,RU-KIR,1283238,2018
http://www.wikidata.org/entity/Q11943,CH-ZH,1520968,2018
http://www.wikidata.org/entity/Q8686,CN-SH,24870895,2020
http://www.wikidata.org/entity/Q5207,RU-STA,2792796,2021
http://www.wikidata.org/entity/Q5207,RU-STA,2795243,2019
http://www.wikidata.org/entity/Q5207,RU-STA,2800674,2018
http://www.wikidata.org/entity/Q5207,RU-STA,2803573,2020
http://www.wikidata.org/entity/Q3724,ID-JB,48274162,2020
http://www.wikidata.org/entity/Q3688,MR-NKC,1315000,2020
http://www.wikidata.org/entity/Q3688,MR-NKC,1116700,2017
http://www.wikidata.org/entity/Q3688,MR-NKC,1195600,2019
http://www.wikidata.org/entity/Q5698,FI-09,162840,2021
http://www.wikidata.org/entity/Q5446,RU-ME,680380,2019
http://www.wikidata.org/entity/Q1825,NO-2021,2584,2022
http://www.wikidata.org/entity/Q1825,NO-2021,2628,2020
http://www.wikidata.org/entity/Q1825,NO-2021,2641,2021
http://www.wikidata.org/entity/Q1848,SM-07,4040,2018
http://www.wikidata.org/entity/Q2415,NO-1001,91440,2018
http://www.wikidata.org/entity/Q1603,US-KY,4505836,2020
http://www.wikidata.org/entity/Q2415,NO-1001,92359,2019
http://www.wikidata.org/entity/Q2415,NO-1001,111633,2020
http://www.wikidata.org/entity/Q2415,NO-1001,112588,2021
http://www.wikidata.org/entity/Q2415,NO-1001,113737,2022
http://www.wikidata.org/entity/Q1588,US-LA,4657757,2020
http://www.wikidata.org/entity/Q3336,FR-2A,157249,2017
http://www.wikidata.org/entity/Q3131,FR-04,163915,2017
http://www.wikidata.org/entity/Q3131,FR-04,164068,2018
http://www.wikidata.org/entity/Q3131,FR-04,164308,2019
http://www.wikidata.org/entity/Q3336,FR-2A,157853,2018
http://www.wikidata.org/entity/Q3336,FR-2A,158507,2019
http://www.wikidata.org/entity/Q3120,FR-39,259199,2019
http://www.wikidata.org/entity/Q3120,FR-39,259746,2018
http://www.wikidata.org/entity/Q3120,FR-39,260188,2017
http://www.wikidata.org/entity/Q3148,FR-07,325712,2017
http://www.wikidata.org/entity/Q3148,FR-07,326606,2018
http://www.wikidata.org/entity/Q3148,FR-07,328278,2019
http://www.wikidata.org/entity/Q3266,FR-16,351778,2018
http://www.wikidata.org/entity/Q3266,FR-16,352015,2019
http://www.wikidata.org/entity/Q3266,FR-16,352335,2017
http://www.wikidata.org/entity/Q3105,FR-88,364499,2019
http://www.wikidata.org/entity/Q3105,FR-88,366112,2018
http://www.wikidata.org/entity/Q3105,FR-88,367673,2017
http://www.wikidata.org/entity/Q3357,FR-24,413223,2019
http://www.wikidata.org/entity/Q3357,FR-24,413418,2018
http://www.wikidata.org/entity/Q3357,FR-24,413606,2017
http://www.wikidata.org/entity/Q1875,RU-ARK,1127051,2021
http://www.wikidata.org/entity/Q1875,RU-ARK,1155028,2018
http://www.wikidata.org/entity/Q2292,RU-TVE,1245619,2021
http://www.wikidata.org/entity/Q2292,RU-TVE,1283873,2018
http://www.wikidata.org/entity/Q2702,RU-VLA,1342099,2021
http://www.wikidata.org/entity/Q2702,RU-VLA,1378337,2018
http://www.wikidata.org/entity/Q3630,ID-JK,10562088,2020
http://www.wikidata.org/entity/Q1428,US-GA,10711908,2020
http://www.wikidata.org/entity/Q1194,DE-SH,2889821,2017
http://www.wikidata.org/entity/Q1194,DE-SH,2896712,2018
http://www.wikidata.org/entity/Q779,US-CT,3605944,2020
http://www.wikidata.org/entity/Q97232760,LV-094,18155,2021
http://www.wikidata.org/entity/Q1095,BE-VLI,870880,2018
http://www.wikidata.org/entity/Q1250,IT-36,1215220,2019
http://www.wikidata.org/entity/Q1222,IT-23,125666,2018
http://www.wikidata.org/entity/Q1222,IT-23,125666,2019
http://www.wikidata.org/entity/Q1126,BE-WLX,283227,2018
http://www.wikidata.org/entity/Q1211,US-SD,886667,2020
http://www.wikidata.org/entity/Q13377798,SI-193,4631,2018
http://www.wikidata.org/entity/Q13377798,SI-193,4694,2020
http://www.wikidata.org/entity/Q13378384,SI-120,19030,2018
http://www.wikidata.org/entity/Q13378384,SI-120,18971,2018
http://www.wikidata.org/entity/Q13378384,SI-120,19001,2017
http://www.wikidata.org/entity/Q13378384,SI-120,19046,2017
http://www.wikidata.org/entity/Q13378384,SI-120,19186,2019
http://www.wikidata.org/entity/Q13378384,SI-120,19225,2020
http://www.wikidata.org/entity/Q13378384,SI-120,19333,2020
http://www.wikidata.org/entity/Q1237,IT-32,1072276,2019
http://www.wikidata.org/entity/Q175,BR-SP,45094866,2017
http://www.wikidata.org/entity/Q175,BR-SP,45595497,2018
http://www.wikidata.org/entity/Q1205,DE-TH,2143145,2018
http://www.wikidata.org/entity/Q83239,TR-13,349396,2018
http://www.wikidata.org/entity/Q98392,ES-T,814300,2020
http://www.wikidata.org/entity/Q103707,SE-H,245500,2020
http://www.wikidata.org/entity/Q103707,SE-H,244670,2018
http://www.wikidata.org/entity/Q103707,SE-H,246010,2020
http://www.wikidata.org/entity/Q103732,SE-W,287040,2018
http://www.wikidata.org/entity/Q103732,SE-W,287110,2018
http://www.wikidata.org/entity/Q103732,SE-W,287350,2019
http://www.wikidata.org/entity/Q80550,TR-65,1123784,2018
http://www.wikidata.org/entity/Q81949,ES-B,5571822,2018
http://www.wikidata.org/entity/Q103093,SE-O,1738570,2021
http://www.wikidata.org/entity/Q81949,ES-B,5635043,2020
http://www.wikidata.org/entity/Q103707,SE-H,242575,2017
http://www.wikidata.org/entity/Q103707,SE-H,243219,2017
http://www.wikidata.org/entity/Q103707,SE-H,243536,2017
http://www.wikidata.org/entity/Q103707,SE-H,244158,2018
http://www.wikidata.org/entity/Q103707,SE-H,244502,2018
http://www.wikidata.org/entity/Q103707,SE-H,244856,2019
http://www.wikidata.org/entity/Q103707,SE-H,245194,2019
http://www.wikidata.org/entity/Q103707,SE-H,245351,2019
http://www.wikidata.org/entity/Q103707,SE-H,245446,2019
http://www.wikidata.org/entity/Q103707,SE-H,245758,2020
http://www.wikidata.org/entity/Q103707,SE-H,245992,2020
http://www.wikidata.org/entity/Q103707,SE-H,246152,2021
http://www.wikidata.org/entity/Q103707,SE-H,246637,2021
http://www.wikidata.org/entity/Q103707,SE-H,246965,2021
http://www.wikidata.org/entity/Q103707,SE-H,247175,2021
http://www.wikidata.org/entity/Q103707,SE-H,247221,2022
http://www.wikidata.org/entity/Q103707,SE-H,247604,2022
http://www.wikidata.org/entity/Q81949,ES-B,5704697,2021
http://www.wikidata.org/entity/Q103732,SE-W,285571,2017
http://www.wikidata.org/entity/Q103732,SE-W,285724,2017
http://www.wikidata.org/entity/Q103732,SE-W,286165,2017
http://www.wikidata.org/entity/Q103732,SE-W,287191,2018
http://www.wikidata.org/entity/Q103732,SE-W,287676,2020
http://www.wikidata.org/entity/Q103732,SE-W,287789,2020
http://www.wikidata.org/entity/Q103732,SE-W,287806,2020
http://www.wikidata.org/entity/Q103732,SE-W,287823,2020
http://www.wikidata.org/entity/Q103732,SE-W,287828,2019
http://www.wikidata.org/entity/Q103732,SE-W,287839,2021
http://www.wikidata.org/entity/Q103732,SE-W,287874,2019
http://www.wikidata.org/entity/Q103732,SE-W,287966,2019
http://www.wikidata.org/entity/Q103732,SE-W,288118,2021
http://www.wikidata.org/entity/Q103732,SE-W,288382,2021
http://www.wikidata.org/entity/Q103732,SE-W,288387,2021
http://www.wikidata.org/entity/Q103732,SE-W,288464,2022
http://www.wikidata.org/entity/Q103732,SE-W,288715,2022
http://www.wikidata.org/entity/Q104257,SE-T,296541,2017
http://www.wikidata.org/entity/Q104257,SE-T,297997,2017
http://www.wikidata.org/entity/Q104257,SE-T,298907,2017
http://www.wikidata.org/entity/Q104257,SE-T,300228,2018
http://www.wikidata.org/entity/Q104257,SE-T,301472,2018
http://www.wikidata.org/entity/Q104257,SE-T,302252,2018
http://www.wikidata.org/entity/Q104257,SE-T,303096,2019
http://www.wikidata.org/entity/Q104257,SE-T,303648,2019
http://www.wikidata.org/entity/Q104257,SE-T,304446,2019
http://www.wikidata.org/entity/Q104257,SE-T,304805,2019
http://www.wikidata.org/entity/Q104257,SE-T,304957,2020
http://www.wikidata.org/entity/Q104257,SE-T,305643,2020
http://www.wikidata.org/entity/Q104257,SE-T,305653,2021
http://www.wikidata.org/entity/Q104257,SE-T,305726,2020
http://www.wikidata.org/entity/Q104257,SE-T,305832,2021
http://www.wikidata.org/entity/Q98392,ES-T,792256,2017
http://www.wikidata.org/entity/Q98392,ES-T,797128,2018
http://www.wikidata.org/entity/Q98392,ES-T,806091,2019
http://www.wikidata.org/entity/Q98392,ES-T,822309,2021
http://www.wikidata.org/entity/Q103093,SE-O,1681082,2017
http://www.wikidata.org/entity/Q103093,SE-O,1686287,2017
http://www.wikidata.org/entity/Q103093,SE-O,1690782,2017
http://www.wikidata.org/entity/Q103093,SE-O,1700509,2018
http://www.wikidata.org/entity/Q103093,SE-O,1706393,2018
http://www.wikidata.org/entity/Q103093,SE-O,1709814,2018
http://www.wikidata.org/entity/Q103093,SE-O,1713907,2019
http://www.wikidata.org/entity/Q103093,SE-O,1718832,2019
http://www.wikidata.org/entity/Q103093,SE-O,1723548,2019
http://www.wikidata.org/entity/Q103093,SE-O,1725881,2019
http://www.wikidata.org/entity/Q103093,SE-O,1728573,2020
http://www.wikidata.org/entity/Q103093,SE-O,1730306,2020
http://www.wikidata.org/entity/Q103093,SE-O,1733574,2020
http://www.wikidata.org/entity/Q103093,SE-O,1734443,2020
http://www.wikidata.org/entity/Q103093,SE-O,1735879,2021
http://www.wikidata.org/entity/Q103093,SE-O,1742917,2021
http://www.wikidata.org/entity/Q103093,SE-O,1744859,2021
http://www.wikidata.org/entity/Q103093,SE-O,1748027,2022
http://www.wikidata.org/entity/Q103093,SE-O,1752072,2022
http://www.wikidata.org/entity/Q207679,GB-PKN,151100,2017
http://www.wikidata.org/entity/Q199580,GR-H,555623,2018
http://www.wikidata.org/entity/Q207679,GB-PKN,151290,2018
http://www.wikidata.org/entity/Q207679,GB-PKN,151950,2019
http://www.wikidata.org/entity/Q207201,GB-BEN,330795,2018
http://www.wikidata.org/entity/Q211208,PE-PAS,254065,2017
http://www.wikidata.org/entity/Q208185,PE-APU,405759,2017
http://www.wikidata.org/entity/Q220451,EC-A,853070,2018
http://www.wikidata.org/entity/Q219956,TR-67,599698,2018
http://www.wikidata.org/entity/Q220451,EC-A,838859,2017
http://www.wikidata.org/entity/Q220451,EC-A,867239,2019
http://www.wikidata.org/entity/Q220451,EC-A,881394,2020
http://www.wikidata.org/entity/Q238492,EC-H,510935,2017
http://www.wikidata.org/entity/Q238492,EC-H,515417,2018
http://www.wikidata.org/entity/Q238492,EC-H,519777,2019
http://www.wikidata.org/entity/Q238492,EC-H,524004,2020
http://www.wikidata.org/entity/Q192536,CZ-72,564331,2021
http://www.wikidata.org/entity/Q192536,CZ-72,572432,2022
http://www.wikidata.org/entity/Q192536,CZ-72,580119,2021
http://www.wikidata.org/entity/Q192536,CZ-72,582555,2020
http://www.wikidata.org/entity/Q192536,CZ-72,582921,2019
http://www.wikidata.org/entity/Q192536,CZ-72,583056,2018
http://www.wikidata.org/entity/Q192536,CZ-72,583698,2017
http://www.wikidata.org/entity/Q201162,PE-AMA,379384,2017
http://www.wikidata.org/entity/Q205690,GB-HIL,304824,2018
http://www.wikidata.org/entity/Q24282,AD-06,9156,2018
http://www.wikidata.org/entity/Q25110,SI-167,2963,2020
http://www.wikidata.org/entity/Q25110,SI-167,2974,2019
http://www.wikidata.org/entity/Q25110,SI-167,2982,2020
http://www.wikidata.org/entity/Q25110,SI-167,2998,2018
http://www.wikidata.org/entity/Q25110,SI-167,3014,2018
http://www.wikidata.org/entity/Q25110,SI-167,3026,2017
http://www.wikidata.org/entity/Q25110,SI-167,3055,2017
http://www.wikidata.org/entity/Q13885,PH-SUK,854052,2020
http://www.wikidata.org/entity/Q13869,PH-PLW,939594,2020
http://www.wikidata.org/entity/Q13882,PH-SCO,975476,2020
http://www.wikidata.org/entity/Q13874,PH-RIZ,3330143,2020
http://www.wikidata.org/entity/Q81551,TR-42,2205609,2018
http://www.wikidata.org/entity/Q103659,SE-M,1333646,2017
http://www.wikidata.org/entity/Q103659,SE-M,1340415,2017
http://www.wikidata.org/entity/Q103659,SE-M,1344689,2017
http://www.wikidata.org/entity/Q103659,SE-M,1352802,2018
http://www.wikidata.org/entity/Q103659,SE-M,1358637,2018
http://www.wikidata.org/entity/Q103659,SE-M,1362164,2018
http://www.wikidata.org/entity/Q103659,SE-M,1365964,2019
http://www.wikidata.org/entity/Q103659,SE-M,1369456,2019
http://www.wikidata.org/entity/Q103659,SE-M,1375627,2019
http://www.wikidata.org/entity/Q103659,SE-M,1377827,2019
http://www.wikidata.org/entity/Q103659,SE-M,1380983,2020
http://www.wikidata.org/entity/Q103659,SE-M,1383357,2020
http://www.wikidata.org/entity/Q103659,SE-M,1389336,2020
http://www.wikidata.org/entity/Q103659,SE-M,1391075,2021
http://www.wikidata.org/entity/Q103659,SE-M,1394444,2021
http://www.wikidata.org/entity/Q103659,SE-M,1399684,2021
http://www.wikidata.org/entity/Q103659,SE-M,1402425,2021
http://www.wikidata.org/entity/Q103659,SE-M,1405377,2022
http://www.wikidata.org/entity/Q103659,SE-M,1408265,2022
http://www.wikidata.org/entity/Q60176,MX-YUC,2320898,2020
http://www.wikidata.org/entity/Q82089,TR-14,311810,2018
http://www.wikidata.org/entity/Q79880,HU-DE,200974,2021
http://www.wikidata.org/entity/Q81581,HU-SD,159074,2021
http://www.wikidata.org/entity/Q79760,TR-12,281205,2018
http://www.wikidata.org/entity/Q81801,ES-VI,328868,2018
http://www.wikidata.org/entity/Q81801,ES-VI,333626,2021
http://www.wikidata.org/entity/Q82357,TW-NAN,430424,2020
http://www.wikidata.org/entity/Q82357,TW-NAN,497031,2018
http://www.wikidata.org/entity/Q81803,ES-BA,669943,2021
http://www.wikidata.org/entity/Q95015,ES-H,518930,2017
http://www.wikidata.org/entity/Q101341,NO-0501,27938,2018
http://www.wikidata.org/entity/Q101341,NO-0501,28345,2020
http://www.wikidata.org/entity/Q101341,NO-0501,28425,2022
http://www.wikidata.org/entity/Q101341,NO-0501,28493,2021
http://www.wikidata.org/entity/Q102377,SE-K,159900,2019
http://www.wikidata.org/entity/Q103699,SE-X,287530,2021
